key,subject,task,direction,tr,n_volumes,n_anchors,n_peaks,anchor_interval_mean,anchor_interval_cv,peak_rate_per_min,coactivation_mean,coactivation_sd,global_sd,global_lag1,spectral_entropy,dvars_pct,tsnr,n_frames,n_events,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,projection_depth_mean,projection_error_ms_mean,projection_error_ms_max,surz_mean_H,surz_mean_D,surz_mean_lambda,surz_multilevel,surz_pivot_rate,surz_tree_span_events,surz_tree_span_time
ds004796/sub-01/func/sub-01_task-sternberg_dir-PA_bold.nii.gz,sub-01,sternberg,PA,0.800000011920929,515,24,111,15.699052173913042,0.1281925682345583,16.165048302811332,0.8489065583490829,0.52905685099197,0.539061458251804,0.8841996321691148,0.908256067024382,7.020813143512959,23.73067228822888,23,92,5.967391304347826,1.1901711665293528,1.2717391304347827,0.6969834669325072,5.695652173913044,1.5099605586493112,0.16304347826086957,0.22826086956521738,0.7142857142857143,1.8571428571428572,2.6483516483516483,1.2987637362637363,0.010869565217391304,2.5869565217391304,191.53693432285309,387.9128475657763,1.3054675586717128,0.11469989148225469,0.9693451363143915,-0.2105415277197419,0.01126080042872,-0.8690489703620821,-0.700043230386682
ds004796/sub-02/func/sub-02_task-sternberg_dir-PA_bold.nii.gz,sub-02,sternberg,PA,0.800000011920929,515,24,118,15.663521739130436,0.13965784271588827,17.18446576334898,0.9209555753121459,0.3900464556020001,0.6936826388771037,0.9032200775225112,0.7211333087303885,8.509100795714543,15.116765943538597,23,101,5.98019801980198,1.326500644702459,1.2277227722772277,0.5980165234976687,5.752475247524752,1.5582422186172433,0.15841584158415842,0.22772277227722773,0.391304347826087,1.6956521739130435,3.36,1.485625,0.009900990099009901,2.5346534653465347,183.63630010384722,393.93856476153763,0.6477388381677999,-1.81545408378687,1.0547416139102777,-1.2910446751468443,-0.48694061306981223,1.9901534084422468,1.5585159862048035
ds004796/sub-03/func/sub-03_task-sternberg_dir-PA_bold.nii.gz,sub-03,sternberg,PA,0.800000011920929,515,24,127,15.656843478260871,0.14404161789348482,18.49514535546882,0.8607783305551494,0.5094748994544274,0.8033127948331147,0.8900763901574583,0.8119095724275068,9.097997897587447,19.343529105753007,23,109,6.009174311926605,1.15866632179413,1.2293577981651376,0.6029714618106482,5.779816513761468,1.34960761214577,0.1559633027522936,0.22018348623853212,0.5833333333333334,1.8333333333333333,2.9158878504672896,1.223714953271028,0.01834862385321101,2.688073394495413,174.26671018185806,399.8721587832363,0.5483101435161916,-1.6975826224939965,1.3527652497718714,-1.291345864422944,-0.006672196771468379,0.5039520154440233,0.43184557070631663
ds004796/sub-04/func/sub-04_task-sternberg_dir-PA_bold.nii.gz,sub-04,sternberg,PA,0.800000011920929,515,24,103,15.675082608695652,0.13365063033234467,14.999999776482586,0.8550156937524627,0.5191063545710042,0.7776503191946614,0.8188710062328288,0.862369046785143,8.456527487545753,23.834803939572446,23,88,5.761363636363637,1.2502350876113943,1.3863636363636365,0.9276322371490326,5.375,1.6351912960606914,0.2159090909090909,0.20454545454545456,0.8888888888888888,2.1666666666666665,3.0823529411764707,1.6051470588235295,0.03409090909090909,2.272727272727273,161.21628850692687,376.49907898143914,-1.1336225834162745,1.9661631100854364,-1.74018444160649,1.816223287866053,-1.0524774977740563,1.4784212407138588,1.3518721013521837
ds004796/sub-05/func/sub-05_task-sternberg_dir-PA_bold.nii.gz,sub-05,sternberg,PA,0.800000011920929,515,24,103,15.65404347826087,0.14182406161712213,14.999999776482586,0.9247350408442389,0.380981550692145,0.6517088511366086,0.9164143001303717,0.7786879849164305,7.99097960531285,22.69985856044768,23,90,5.766666666666667,1.2090482839030825,1.2333333333333334,0.5618988673050087,5.533333333333333,1.4237156640758124,0.16666666666666666,0.23333333333333334,0.47619047619047616,1.7142857142857142,2.727272727272727,1.3316761363636365,0.022222222222222223,2.488888888888889,163.1299768041065,397.13595145517525,-1.1714590014284219,-0.9194295743613038,-0.10668005289224677,-0.624600503942767,-0.09925347439634427,0.06368754061487156,-0.463784130033932
ds004796/sub-07/func/sub-07_task-sternberg_dir-PA_bold.nii.gz,sub-07,sternberg,PA,0.800000011920929,515,24,119,15.640117391304347,0.13139603677664233,17.330096829140075,0.9096348060925168,0.41581275451885985,0.7439942988977188,0.872875181445115,0.8860249151798405,8.994481117897275,19.689442767588936,23,105,6.142857142857143,1.3546825588176865,1.2380952380952381,0.6433656922150993,5.904761904761905,1.5903785804971184,0.1523809523809524,0.20952380952380953,0.6363636363636364,2.0,2.5961538461538463,1.0955528846153846,0.009523809523809525,2.6952380952380954,167.53872363706137,398.61805366921374,2.8737296740898524,-1.1181529832394392,2.671377333716199,-0.9433279204602623,-0.7205587198475565,-0.44975080603356343,-0.92443281625956
ds004796/sub-08/func/sub-08_task-sternberg_dir-PA_bold.nii.gz,sub-08,sternberg,PA,0.800000011920929,515,24,123,15.629386956521738,0.1402835888917635,17.912621092304448,0.879478613055373,0.47640115733559363,0.7271924131991927,0.8799946921485324,0.9151275003783683,6.239114528856161,24.79083092359988,23,103,6.067961165048544,1.1653673654759156,1.2815533980582525,0.8214940445663302,5.786407766990291,1.4528571272138033,0.1650485436893204,0.2524271844660194,0.2692307692307692,1.3461538461538463,2.3636363636363638,1.0025252525252526,0.038834951456310676,2.621359223300971,179.41933633575258,392.68708543175677,1.6147734556047857,-0.8855783686522569,1.7366689301290823,-2.0870865793036053,1.6229264048386598,-2.3354062609744504,-2.4895463106039935
ds004796/sub-09/func/sub-09_task-sternberg_dir-PA_bold.nii.gz,sub-09,sternberg,PA,0.800000011920929,515,24,125,15.651139130434785,0.12789318421841642,18.203883223886635,0.8685928569661779,0.4960082299314176,0.777094451525715,0.8885469899291062,0.8224605452048941,6.751705183972295,26.56209313494451,23,106,6.132075471698113,1.179793942445344,1.2641509433962264,0.7078052838572516,5.867924528301887,1.4805113125642533,0.16037735849056603,0.19811320754716982,0.6190476190476191,1.9047619047619047,2.7281553398058254,1.1674757281553398,0.02830188679245283,2.69811320754717,157.0217396253626,399.07132417475384,3.002065802462658,-0.9303867075392991,2.6288737921716363,-1.3189332474143856,-1.1379770986169817,-0.5488287549380688,-0.5667399854925431
ds004796/sub-10/func/sub-10_task-sternberg_dir-PA_bold.nii.gz,sub-10,sternberg,PA,0.800000011920929,515,24,135,15.659843478260868,0.1471967776517287,19.660193881797564,0.9000820926555438,0.43614399914785734,0.5421251986696708,0.743205728983722,0.8945969032720671,9.772940284767383,18.98223442187198,23,118,6.008474576271187,1.1802923200998008,1.2966101694915255,0.7078234609431291,5.711864406779661,1.5196811120468792,0.1864406779661017,0.17796610169491525,0.5238095238095238,1.8571428571428572,3.689655172413793,1.3733836206896552,0.01694915254237288,2.6016949152542375,184.5013665089334,397.16516611347413,0.33350486384795175,-0.17380040161353497,0.3187533696516929,-0.26798298922669567,-1.704057256535338,3.283016755919471,2.2613622967938927
ds004796/sub-11/func/sub-11_task-sternberg_dir-PA_bold.nii.gz,sub-11,sternberg,PA,0.800000011920929,515,24,151,15.638817391304347,0.15511818495836036,21.990290934455054,0.9017647285469652,0.4326474738386741,0.6457802533581203,0.6999898017313405,0.8605512439045153,10.28698478563609,19.098817634504883,23,132,6.068181818181818,1.0926065327427292,1.4545454545454546,0.902613984797322,5.613636363636363,1.4337679354461073,0.25757575757575757,0.19696969696969696,0.4230769230769231,1.6153846153846154,2.372093023255814,0.7839147286821705,0.022727272727272728,2.477272727272727,184.96571834948534,396.3927266728575,1.3354249780907692,1.3782353693235676,0.01402577458001385,1.0143383684993286,0.6146918136919995,-2.3779933707866303,-2.8592023105510025
