key,subject,task,direction,tr,n_volumes,n_anchors,n_peaks,anchor_interval_mean,anchor_interval_cv,peak_rate_per_min,coactivation_mean,coactivation_sd,global_sd,global_lag1,spectral_entropy,dvars_pct,tsnr,n_frames,n_events,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,projection_depth_mean,projection_error_ms_mean,projection_error_ms_max,surz_mean_H,surz_mean_D,surz_mean_lambda,surz_multilevel,surz_pivot_rate,surz_tree_span_events,surz_tree_span_time
ds004796/sub-66/func/sub-66_task-msit_dir-AP_bold.nii.gz,sub-66,msit,AP,0.800000011920929,330,83,94,2.964171951219512,0.5126953041636801,21.36363604529338,0.875948908642546,0.4831364654959215,0.6488102735537258,0.610188282673061,0.7632656657549607,11.248565493878697,16.474391943833915,82,78,4.641025641025641,1.1949499687875758,1.2692307692307692,0.6173482656644311,4.371794871794871,1.3874106907864105,0.20512820512820512,0.24358974358974358,0.631578947368421,1.9473684210526316,2.28,4.68,0.038461538461538464,0.6282051282051282,181.75643371645438,391.86449171543825,-0.9730638549657799,0.29032389417236526,-0.8256207647943145,0.6438574119167141,0.3180972814442153,-0.40659136951142916,-0.7402940249821693
ds004796/sub-67/func/sub-67_task-msit_dir-AP_bold.nii.gz,sub-67,msit,AP,0.800000011920929,330,83,103,2.9513853658536586,0.5361350159443496,23.40909056026828,0.8867551837143208,0.46294133699983797,0.5181836221220361,0.2573331641528304,0.8884488975356136,10.332364735100143,18.405245974264496,82,81,4.617283950617284,1.2606337814227404,1.308641975308642,0.5621826951410452,4.308641975308642,1.4198765378426568,0.25925925925925924,0.2222222222222222,0.6111111111111112,1.9444444444444444,2.3625,4.8046875,0.012345679012345678,0.6419753086419753,174.82669482599886,388.7246168013832,-1.5219772815313821,0.1451315034947633,-1.653296908233642,0.9722170048824903,-0.1408633621935102,-0.4062128025205599,-0.08257248057306099
ds004796/sub-68/func/sub-68_task-msit_dir-AP_bold.nii.gz,sub-68,msit,AP,0.800000011920929,330,83,81,2.970081707317073,0.5243597915969092,18.40909063477408,0.8816473389577391,0.47262549889205735,0.7116469829382495,0.9109762543110382,0.7711540326735231,7.218497142319484,19.443254238556,82,69,4.826086956521739,1.3822032894997163,1.2318840579710144,0.6890941952223752,4.594202898550725,1.5654245860779616,0.14492753623188406,0.2608695652173913,0.5555555555555556,2.0555555555555554,2.8970588235294117,6.511029411764706,0.014492753623188406,0.7536231884057971,187.56798094830756,397.50730630665737,0.13116714844157593,-0.23721792329675603,0.2482049733197812,-0.7950044394051641,1.7468585582179903,1.4376814385332932,0.5392549701383814
ds004796/sub-70/func/sub-70_task-msit_dir-AP_bold.nii.gz,sub-70,msit,AP,0.800000011920929,330,83,74,2.974981707317073,0.5207641514765893,16.818181567571383,0.8647976339259337,0.5028830765223833,0.7335761948588408,0.8876246204996739,0.8693294599843123,6.655948437211636,24.53913910231725,82,61,4.852459016393443,1.194934664514766,1.1967213114754098,0.6005461994758755,4.655737704918033,1.3023727820359183,0.14754098360655737,0.2786885245901639,0.4117647058823529,1.5294117647058822,2.389830508474576,6.148305084745763,0.03278688524590164,0.7704918032786885,172.18993088127735,367.2375081365828,0.41619288148737527,-0.7939390214815907,0.7507508552972202,-0.5407064739997709,0.9039024168080779,-0.4419597493428538,-0.8011412578928396
ds004796/sub-72/func/sub-72_task-msit_dir-AP_bold.nii.gz,sub-72,msit,AP,0.800000011920929,330,83,78,2.9631646341463416,0.5572325969785137,17.72727246311578,0.8444551193223054,0.5364397198866993,0.7854372675900345,0.8312850202665037,0.6284301439144213,7.853722230106184,23.205445449059276,82,64,4.921875,1.1992681299938925,1.296875,0.937400788401225,4.625,1.4085904245475276,0.140625,0.25,0.4375,1.75,2.0327868852459017,5.108606557377049,0.046875,0.734375,183.68721411439384,389.3045924997762,1.1794936221641963,0.2728263469699366,0.8524570081279954,-0.7994777347544705,0.4980979225044923,-1.7835744014608421,-1.4641340129531841
ds004796/sub-73/func/sub-73_task-msit_dir-AP_bold.nii.gz,sub-73,msit,AP,0.800000011920929,330,83,67,2.9627768292682926,0.557698689562797,15.227272500368684,0.9096668822855978,0.41596934685835335,0.5450940420022334,0.9262189678177114,0.8918148070038442,7.652015855106939,16.669275337593046,82,57,4.912280701754386,1.1538863176609786,1.263157894736842,0.6688560540599386,4.649122807017544,1.469830263161793,0.19298245614035087,0.22807017543859648,0.5384615384615384,2.0,2.8035714285714284,7.037946428571429,0.017543859649122806,0.8771929824561403,140.79925131181318,395.80131743014135,0.7557790173807748,-0.11705069321560507,0.7249116386626456,0.044089061801053306,-0.5989112046862286,1.358876807166871,-0.22595087485923862
ds004796/sub-74/func/sub-74_task-msit_dir-AP_bold.nii.gz,sub-74,msit,AP,0.800000011920929,330,83,73,2.969489024390244,0.5396357942851304,16.590908843685284,0.8785218654076421,0.47842757693535753,0.6070485228192598,0.8478355768982351,0.8608591403904586,9.427951523568924,14.658328459382775,82,62,4.67741935483871,1.2774743723763171,1.2096774193548387,0.4485713852649063,4.467741935483871,1.4339872411290078,0.1935483870967742,0.1935483870967742,0.6666666666666666,2.25,2.6557377049180326,6.559426229508197,0.016129032258064516,0.7258064516129032,180.3622135894329,390.9890912344167,-0.667764760460023,-0.6002536009787769,-0.3192348613116652,0.47518353151179593,-1.2267729626436041,1.1699579853612772,0.3023791214312725
ds004796/sub-75/func/sub-75_task-msit_dir-AP_bold.nii.gz,sub-75,msit,AP,0.800000011920929,330,83,81,2.964580487804878,0.5074607498223235,18.40909063477408,0.8888716781994107,0.4588519959791752,0.7237313575803221,0.6737361398914687,0.9261309353098773,9.605119479160434,18.63994438892331,82,67,4.7164179104477615,1.1781594550367693,1.2238805970149254,0.6233072962246721,4.492537313432836,1.2953662677119573,0.16417910447761194,0.19402985074626866,0.46153846153846156,1.8461538461538463,2.0153846153846153,4.9653846153846155,0.029850746268656716,0.5522388059701493,174.1106466111643,395.82357804624735,-0.3730374929951244,-0.3393365946082191,-0.055874293676290966,-0.03174904769976551,-1.5814210788015752,-1.3560286993273345,-1.2485552182857043
ds004796/sub-76/func/sub-76_task-msit_dir-AP_bold.nii.gz,sub-76,msit,AP,0.800000011920929,330,83,105,2.977829268292683,0.5411387783832161,23.863636008040476,0.8950746775678078,0.4465934407110736,0.7047810958381622,0.700042531559122,0.6631310259495079,11.23272149623118,16.70808958232802,82,86,4.988372093023256,1.3150189982659084,1.302325581395349,0.736761872965438,4.686046511627907,1.5511788906352462,0.19767441860465115,0.23255813953488372,0.55,1.9,2.4698795180722892,4.448795180722891,0.03488372093023256,0.8255813953488372,167.95625526123285,378.5049695266167,1.9974115501927994,0.126483317766184,1.573114576298838,0.07120332460673803,0.4051792794384563,-0.30091247646184893,-0.7080205329166329
ds004796/sub-78/func/sub-78_task-msit_dir-AP_bold.nii.gz,sub-78,msit,AP,0.800000011920929,330,83,72,2.950784146341463,0.5362182523138842,16.363636119799185,0.9371258365155943,0.3495216219679637,0.46757197114294585,0.6895021001269472,0.8977341840507684,9.288572967800754,11.58996240407988,82,62,4.887096774193548,1.3683164084961912,1.3709677419354838,0.7731958581161259,4.516129032258065,1.616938368644819,0.24193548387096775,0.22580645161290322,0.5714285714285714,2.142857142857143,2.4918032786885247,5.76844262295082,0.016129032258064516,0.8387096774193549,177.97020203520367,389.87472958714784,0.9946662259453624,0.8406214926357941,0.23845879271469284,1.0368601181284713,-0.12180890226199617,0.2849626774785006,-1.3093036846482093
