key,subject,task,direction,tr,n_volumes,n_anchors,n_peaks,anchor_interval_mean,anchor_interval_cv,peak_rate_per_min,coactivation_mean,coactivation_sd,global_sd,global_lag1,spectral_entropy,dvars_pct,tsnr,n_frames,n_events,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,projection_depth_mean,projection_error_ms_mean,projection_error_ms_max,surz_mean_H,surz_mean_D,surz_mean_lambda,surz_multilevel,surz_pivot_rate,surz_tree_span_events,surz_tree_span_time
ds004796/sub-12/func/sub-12_task-msit_dir-PA_bold.nii.gz,sub-12,msit,PA,0.800000011920929,330,83,93,2.9633865853658534,0.4941989607325849,21.13636332140728,0.8738574350132321,0.48692056935789974,0.7362281665176102,0.69890248883559,0.8788528754916267,6.789593612226336,22.760778517060487,82,71,4.661971830985915,1.2977305682485094,1.2112676056338028,0.5047062216986511,4.450704225352113,1.432168509582247,0.16901408450704225,0.23943661971830985,0.6470588235294118,2.235294117647059,2.028985507246377,4.6105072463768115,0.028169014084507043,0.647887323943662,173.80057640971947,398.97300211138287,-0.655305689794273,-1.0314117139036003,0.11752827254089732,-0.7494559211641181,0.40759169240371335,-2.041477756476345,-1.4686749319645303
ds004796/sub-13/func/sub-13_task-msit_dir-PA_bold.nii.gz,sub-13,msit,PA,0.800000011920929,330,83,86,2.977829268292683,0.5406903458960786,19.545454254204582,0.8774089381797435,0.48047175623632116,0.7411667204738447,0.8098740471731758,0.9224756219214141,7.286507817080555,23.458573943560978,82,69,4.797101449275362,1.3126052915181312,1.2608695652173914,0.7406708785848352,4.536231884057971,1.4710911331082224,0.17391304347826086,0.30434782608695654,0.6666666666666666,1.9523809523809523,2.1343283582089554,5.039179104477612,0.028985507246376812,0.7971014492753623,160.41547868105474,396.438854938552,-0.03325307055035529,-0.3720765170898514,0.15054155024042346,-0.462374960374425,2.604261814134633,-2.6848904390392763,-2.1392184247709194
ds004796/sub-14/func/sub-14_task-msit_dir-PA_bold.nii.gz,sub-14,msit,PA,0.800000011920929,330,83,72,2.974981707317073,0.520924061758337,16.363636119799185,0.8310502766954301,0.5570419435261912,0.7485875580882524,0.8577539303960746,0.7134070394125416,7.540236413207972,18.56571293341309,82,50,4.76,1.2545427657200086,1.16,0.42185208743524005,4.6,1.261680123761121,0.14,0.24,0.5833333333333334,1.75,2.0638297872340425,6.111702127659575,0.06,0.82,178.47860120344978,393.91603587931445,0.0492546352513799,-1.0259433159024887,0.808665270175367,-0.6992422411955066,0.00987365189154266,-1.2069540852954548,-0.42356770614358485
ds004796/sub-15/func/sub-15_task-msit_dir-PA_bold.nii.gz,sub-15,msit,PA,0.800000011920929,330,83,82,2.9642,0.5128883821582685,18.636363358660184,0.8593410322820446,0.5121795803585687,0.6564751338371462,0.8707346389532362,0.6466086420064597,8.557028746547479,19.840795270570386,82,64,4.953125,1.27776699443345,1.234375,0.6105471784742413,4.71875,1.4416563445818202,0.1875,0.25,0.3125,1.5625,2.3333333333333335,5.712301587301587,0.015625,0.765625,168.8856959425429,382.1230897780837,1.6696515184479994,-0.11501530653937267,1.2988366492627896,0.4981674812730271,0.8846856423102579,-0.676808225424712,-0.5982853441412578
ds004796/sub-16/func/sub-16_task-msit_dir-PA_bold.nii.gz,sub-16,msit,PA,0.800000011920929,330,83,100,2.970479268292683,0.5352690948116283,22.72727238860998,0.8578351090737197,0.514705466977766,0.623569607805619,0.5503335762047102,0.8562423399238718,10.52542637539743,20.285809726137902,82,80,4.85,1.2128009218125484,1.2375,0.7994262182847225,4.6125,1.3732871955708998,0.1375,0.1625,0.7692307692307693,2.3076923076923075,2.0641025641025643,4.091346153846154,0.025,0.7125,138.86093580885873,373.7394030071073,0.33747211937725824,0.023665505341444664,0.30801749386511357,-0.7724129201681451,-2.0318605068487168,-1.7170912047357756,-1.7180920610269972
ds004796/sub-17/func/sub-17_task-msit_dir-PA_bold.nii.gz,sub-17,msit,PA,0.800000011920929,330,83,67,2.9776085365853655,0.5407754205467826,15.227272500368684,0.8698129161362133,0.49413093947301817,0.5648940501744207,0.8231297685020371,0.8007623806085181,8.10125872583783,18.422788900403926,82,55,4.818181818181818,1.0556884552168384,1.3636363636363635,0.9499246824653534,4.454545454545454,1.2739292063908505,0.21818181818181817,0.23636363636363636,0.46153846153846156,1.6923076923076923,1.9245283018867925,5.742924528301887,0.03636363636363636,0.7272727272727273,179.8849641210184,393.68757329668813,-0.2167832245902093,1.7203338365718857,-0.8534070716732878,0.7263961395618947,0.6399039603394595,-1.5184940576774997,-1.1501755347895606
ds004796/sub-18/func/sub-18_task-msit_dir-PA_bold.nii.gz,sub-18,msit,PA,0.800000011920929,330,83,66,2.973946341463415,0.5641869788784014,14.999999776482586,0.8878116785138852,0.4609058065159373,0.5747410372669046,0.8617868924333479,0.8347080360802651,7.896907925588166,18.299184432883468,82,56,4.625,1.244076875730464,1.1964285714285714,0.4439345921168141,4.428571428571429,1.3732131246511905,0.17857142857142858,0.2857142857142857,0.5625,1.8125,2.611111111111111,7.605324074074074,0.03571428571428571,0.6071428571428571,159.51549884599322,393.9716324964806,-1.3312223431529768,-0.2518453860779315,-0.8393180509615087,0.42425522678693534,2.356789265343229,0.6468745416338291,0.1331975420834176
ds004796/sub-19/func/sub-19_task-msit_dir-PA_bold.nii.gz,sub-19,msit,PA,0.800000011920929,330,83,76,2.9816939024390243,0.5338161671009712,17.272727015343584,0.8684501625022092,0.4965293642768875,0.6373823658985597,0.8508345842029713,0.820972923382907,7.664450921021079,19.001764103803907,82,62,4.790322580645161,1.2299153212780718,1.1290322580645162,0.3834216515492896,4.661290322580645,1.3175181385766888,0.11290322580645161,0.22580645161290322,0.42857142857142855,1.7142857142857142,2.15,5.2875,0.03225806451612903,0.6290322580645161,186.9736550549149,396.5104210742113,0.5626941998623479,-2.851843122384474,2.0070583486479805,-3.8289590069197073,-0.4328173282313608,-0.8845231974280228,-1.0161676390981746
ds004796/sub-20/func/sub-20_task-msit_dir-PA_bold.nii.gz,sub-20,msit,PA,0.800000011920929,330,83,67,2.979059756097561,0.5408466517762214,15.227272500368684,0.7915724966414649,0.6120032482409785,0.7158416010481342,0.8172972417090134,0.8608187241338896,7.2890819447069255,20.30185900519016,82,51,5.0588235294117645,1.156058211438894,1.2549019607843137,0.5947482578335799,4.803921568627451,1.3567550676984739,0.19607843137254902,0.17647058823529413,0.5555555555555556,2.0,3.2653061224489797,9.403061224489797,0.0392156862745098,0.9607843137254902,201.67207365235626,391.101654501341,2.4985955224598233,-0.18677951188981892,2.1244007275266146,0.27484300974771597,-1.3387197720543922,3.0398823624312,3.1615764868599348
ds004796/sub-21/func/sub-21_task-msit_dir-PA_bold.nii.gz,sub-21,msit,PA,0.800000011920929,330,83,94,2.9631841463414634,0.4944456532516422,21.36363604529338,0.8639564222430836,0.5043312974838594,0.5216491383592786,0.824946083153289,0.958800996489698,9.704972193050219,16.634084116854634,82,78,4.730769230769231,1.3355584164372158,1.1794871794871795,0.5030708231255845,4.551282051282051,1.4827793829948874,0.14102564102564102,0.23076923076923078,0.4444444444444444,1.7777777777777777,2.103896103896104,4.3230519480519485,0.01282051282051282,0.7307692307692307,175.70829227542737,399.09153527344915,0.044191211000523783,-1.25754919395021,0.8664523007849984,-1.0581529282525337,-0.3348181103560174,-1.7030556195811464,-2.049416049601851
