key,subject,task,direction,tr,n_volumes,n_anchors,n_peaks,anchor_interval_mean,anchor_interval_cv,peak_rate_per_min,coactivation_mean,coactivation_sd,global_sd,global_lag1,spectral_entropy,dvars_pct,tsnr,n_frames,n_events,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,projection_depth_mean,projection_error_ms_mean,projection_error_ms_max,surz_mean_H,surz_mean_D,surz_mean_lambda,surz_multilevel,surz_pivot_rate,surz_tree_span_events,surz_tree_span_time
ds004796/sub-01/func/sub-01_task-msit_dir-AP_bold.nii.gz,sub-01,msit,AP,0.800000011920929,330,83,61,2.9709231707317074,0.524369471472017,13.863636157052088,0.8721798323008099,0.4899282620860553,0.6232122406915807,0.8371520203483412,0.7250886443005985,7.513644737850695,21.25392790290845,82,47,5.042553191489362,1.1220603488480394,1.425531914893617,1.229080265024356,4.617021276595745,1.4529309431712236,0.1702127659574468,0.2340425531914893,0.3636363636363636,1.7272727272727273,2.0681818181818183,6.423295454545454,0.0638297872340425,1.0425531914893618,171.6110952631857,396.9427201994896,1.3008046213368016,1.1053697290676128,0.2588129533682989,-0.2425250900146242,0.0672014959021048,-0.8373156557513636,-1.20721796992713
ds004796/sub-02/func/sub-02_task-msit_dir-AP_bold.nii.gz,sub-02,msit,AP,0.800000011920929,330,83,82,2.9703134146341466,0.5395396993386451,18.636363358660184,0.916773504818302,0.4000140276845529,0.8461039259877825,0.9333922753287276,0.6842896559594427,8.288286843200693,16.797261606239775,82,61,4.918032786885246,1.39397611131149,1.1311475409836065,0.4645933647131857,4.786885245901639,1.48452859070212,0.0983606557377049,0.2950819672131147,0.5555555555555556,2.055555555555556,2.830508474576271,7.6440677966101696,0.0327868852459016,0.8852459016393442,149.9470016192637,399.8398245837223,1.1824920512314083,-1.7828663328698378,2.1874429774917994,-1.950833889426596,2.4771192463334986,1.7596684216981298,2.111358716166792
ds004796/sub-03/func/sub-03_task-msit_dir-AP_bold.nii.gz,sub-03,msit,AP,0.800000011920929,330,83,76,2.969470731707317,0.5396505545513038,17.272727015343584,0.8544770386581118,0.5202780594712048,0.7972588519057672,0.9023846076084208,0.8950696841738337,8.764114742140874,20.329340190262005,82,57,4.824561403508772,1.2265341270883092,1.1754385964912282,0.4277351908409095,4.649122807017544,1.2885654824285282,0.1578947368421052,0.175438596491228,0.7,2.3,2.4,6.8,0.0350877192982456,0.9473684210526316,122.78325251980064,390.9617812590516,0.7110778130943805,-1.0195298917549849,1.230150797219765,-0.1511033840802697,-1.481319291318015,0.3435787214535386,1.0162934143505022
ds004796/sub-04/func/sub-04_task-msit_dir-AP_bold.nii.gz,sub-04,msit,AP,0.800000011920929,330,83,77,2.968880487804878,0.5266388177216862,17.499999739229683,0.8335636553430382,0.5532623287779355,0.7452218236824797,0.8040393195763381,0.910402503115597,6.607824706367934,22.844226864278955,82,64,4.671875,1.1416319077086154,1.234375,0.6105471784742413,4.4375,1.245627272336031,0.171875,0.171875,0.5454545454545454,2.090909090909091,2.888888888888889,6.936507936507937,0.015625,0.65625,174.42739793581933,398.00247486654746,-0.887517359461063,-0.6505804232342626,-0.5124199976740982,-0.5348613545418364,-2.188741483975544,1.387741915982276,0.7573332413398324
ds004796/sub-05/func/sub-05_task-msit_dir-AP_bold.nii.gz,sub-05,msit,AP,0.800000011920929,330,83,77,2.978032926829268,0.5407824848287678,17.499999739229683,0.8717391924415052,0.4907142522765617,0.7977581764196897,0.916670865151985,0.6687998967572061,8.016896634171408,23.023231907750397,82,60,4.916666666666667,1.239076565214304,1.3333333333333333,0.7738669501259083,4.583333333333333,1.4296101953800076,0.2166666666666666,0.2166666666666666,0.7692307692307693,2.1538461538461537,2.8983050847457625,7.7309322033898304,0.0166666666666666,0.7666666666666667,178.65547918495906,390.0866997310857,0.8155135398030829,0.9000235996456425,0.5720279825693563,0.4207652958908779,-0.9476287956548338,1.4377861324370131,1.4833604247357786
ds004796/sub-07/func/sub-07_task-msit_dir-AP_bold.nii.gz,sub-07,msit,AP,0.800000011920929,330,83,73,2.964173170731707,0.5074120132214245,16.590908843685284,0.8690989253131306,0.4953894685438654,0.6091561721183719,0.8321457220109144,0.8529452268462074,9.70756010195882,19.87713659467489,82,59,5.0,1.18903032065977,1.4745762711864407,1.0398264477768395,4.52542372881356,1.5240138948976247,0.288135593220339,0.2033898305084746,0.5,1.75,1.9649122807017545,5.394736842105263,0.0338983050847457,0.6779661016949152,180.30792655686085,399.59006112794526,2.348477064515804,1.5548980170409443,0.5872278086733942,1.30707549971378,-0.8127034576111156,-2.7626762490874706,-2.388959401498705
ds004796/sub-08/func/sub-08_task-msit_dir-AP_bold.nii.gz,sub-08,msit,AP,0.800000011920929,330,83,70,2.9648121951219517,0.5073572901820811,15.909090672026984,0.8466923811144854,0.5328907327901009,0.657474663887196,0.8781192324712798,0.8979912814513171,6.5875157353904585,24.141672161397796,82,56,4.607142857142857,1.1066504979781668,1.2678571428571428,0.7505409304706094,4.339285714285714,1.297224810043428,0.1607142857142857,0.2678571428571428,0.5333333333333333,1.7333333333333334,2.1132075471698117,5.669811320754717,0.0535714285714285,0.4107142857142857,180.10667252274652,388.4530318143079,-0.9617861556789205,-0.1728867721873729,-0.8171689200471333,-0.8174710764884567,1.055251912461577,-1.1289143362142844,-1.231456858907644
ds004796/sub-09/func/sub-09_task-msit_dir-AP_bold.nii.gz,sub-09,msit,AP,0.800000011920929,330,55,69,4.766224074074074,0.5996186372879216,15.681817948140884,0.8679541446860255,0.4973985469091955,0.8174922546579568,0.8690795483759539,0.8883064066823262,7.294658714300281,25.036154630956005,54,59,4.830508474576271,1.1318666665243802,1.2033898305084745,0.4464287801619283,4.627118644067797,1.285171464271379,0.1864406779661017,0.2372881355932203,0.7142857142857143,2.071428571428572,2.892857142857143,5.078125,0.0508474576271186,1.2203389830508475,175.2491123258826,397.8723044817726,-0.0477145513045144,-0.7941356952070827,0.3570380471164142,0.2592572123652102,0.3067899390443165,1.0789419652092105,1.6180632460898072
ds004796/sub-10/func/sub-10_task-msit_dir-AP_bold.nii.gz,sub-10,msit,AP,0.800000011920929,330,83,76,2.950774390243902,0.5362399442565957,17.272727015343584,0.9181189234152496,0.3969068159083503,0.5117091990599165,0.6982076176728197,0.945075256272482,9.57879043133373,17.288439776070362,82,63,4.761904761904762,1.328524353756959,1.253968253968254,0.594823204101206,4.507936507936508,1.4466091149262157,0.1904761904761904,0.238095238095238,0.6666666666666666,2.066666666666667,2.403225806451613,6.155241935483871,0.0158730158730158,0.7619047619047619,221.133306979112,393.7832482778997,-0.2165258207370374,-0.2337623145235674,0.0034935932844648,-0.0069383913858245,0.3055921562925747,-0.3151921163123575,-0.5677185599844462
ds004796/sub-11/func/sub-11_task-msit_dir-AP_bold.nii.gz,sub-11,msit,AP,0.800000011920929,330,83,97,2.9644048780487804,0.5125876734427194,22.04545421695168,0.8838963589199546,0.46839305043144,0.6422375723551081,0.583943285318991,0.9442979262872006,9.809072261014329,17.545807790616998,82,74,4.797297297297297,1.334266303231031,1.2972972972972974,0.7163401986951229,4.5,1.491987733615888,0.2027027027027027,0.2432432432432432,0.4444444444444444,1.9444444444444444,2.7222222222222223,5.6796875,0.027027027027027,0.6891891891891891,156.34491995060142,395.0008542520893,0.1831685267593306,-0.0365636962672651,0.1912988761419843,-0.0006026226418581,0.4418646944607398,1.1606275654939602,1.0129854768889608
