feature,n,mean_z,t,p,positive_fraction,q_BH
surz_mean_H,106,-0.14999161120893328,-1.5015570012215342,0.13621290585833704,0.4811320754716981,0.6691390644122496
surz_mean_lambda,106,-0.1281791296488233,-1.3155735389965157,0.19118258983207131,0.5,0.6691390644122496
surz_tree_span_time,106,-0.07306082890510338,-0.7348008793469893,0.4640987171507293,0.4528301886792453,0.9982479119672402
surz_pivot_rate,106,0.052573490760924955,0.46708161461434333,0.6414092944671398,0.4528301886792453,0.9982479119672402
surz_tree_span_events,106,-0.012426441549496079,-0.12281933507044819,0.9024849399131819,0.5094339622641509,0.9982479119672402
surz_mean_D,106,-0.007099175051719798,-0.06742821826023346,0.9463690355495828,0.44339622641509435,0.9982479119672402
surz_multilevel,106,0.00021801845310773856,0.0022011530187413244,0.9982479119672402,0.5,0.9982479119672402
