key,subject,run,n_frames,n_events,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,projection_depth_mean,projection_error_ms_mean,projection_error_ms_max,surz_mean_H,surz_mean_D,surz_mean_lambda,surz_multilevel,surz_pivot_rate,surz_tree_span_events,surz_tree_span_time,tr,n_volumes,n_anchors,n_peaks
ds000005/sub-01/func/sub-01_task-mixedgamblestask_run-02_bold.nii.gz,sub-01,2,84,55,4.636363636363637,1.2377344351622974,1.2,0.48686449556014755,4.4363636363636365,1.384619701279639,0.16363636363636364,0.2545454545454545,0.7142857142857143,2.0714285714285716,2.037037037037037,5.949074074074074,0.01818181818181818,0.4,422.72930593432915,994.7537442708382,-0.11857491559464602,-1.3792899802912477,0.8172124740401042,-1.6614887225349784,0.8987789249637395,-1.2100282304775964,-2.009834171635508,2.0,240,85,66
ds000005/sub-02/func/sub-02_task-mixedgamblestask_run-02_bold.nii.gz,sub-02,2,84,49,4.469387755102041,1.2093738189714567,1.4081632653061225,0.6744864511531092,4.061224489795919,1.3448693131259093,0.32653061224489793,0.24489795918367346,0.5,1.9166666666666667,2.148936170212766,6.776595744680851,0.04081632653061224,0.3469387755102041,367.5426980806623,983.4758630787519,-1.5252163686979834,0.42327722164859793,-1.7103767330608466,1.151714667955342,0.8279248098496271,-0.37279325557633236,0.3577397289977679,2.0,240,85,70
ds000005/sub-03/func/sub-03_task-mixedgamblestask_run-02_bold.nii.gz,sub-03,2,84,42,4.404761904761905,1.2308934650959016,1.3333333333333333,0.7213357077339458,4.071428571428571,1.2570359473071167,0.2619047619047619,0.2619047619047619,0.6363636363636364,1.8181818181818181,2.7560975609756095,10.878048780487806,0.023809523809523808,0.38095238095238093,342.2243238553172,936.1880915434426,-1.6991611629637995,-0.11855941718231856,-0.9178707937204846,0.29809623751887915,1.2589106624463997,1.8926497234000799,3.697535415623745,2.0,240,85,62
ds000005/sub-04/func/sub-04_task-mixedgamblestask_run-02_bold.nii.gz,sub-04,2,84,57,4.56140350877193,1.2250006393533188,1.3859649122807018,1.064934370293579,4.175438596491228,1.4653474358558873,0.19298245614035087,0.2631578947368421,0.4,1.6,2.309090909090909,7.340909090909091,0.03508771929824561,0.38596491228070173,407.4289771972073,962.6412947276891,-0.3176084988694381,0.742396746280815,-0.7451274868465079,-0.4891941686681907,1.2039264500204343,0.26111652905670446,0.06711455286182465,2.0,240,85,62
ds000005/sub-05/func/sub-05_task-mixedgamblestask_run-02_bold.nii.gz,sub-05,2,84,49,4.857142857142857,1.20761472884912,1.4489795918367347,0.9367769320431429,4.408163265306122,1.4988657843368707,0.2857142857142857,0.2857142857142857,0.5,1.9285714285714286,2.1914893617021276,6.531914893617022,0.04081632653061224,0.46938775510204084,386.43966108109777,909.8218046502777,1.692399580943127,0.6732506321488295,0.6712692115040637,0.9267490809816115,1.9885367467711805,-0.2696073127916347,-1.538400207167136,2.0,240,85,61
ds000005/sub-06/func/sub-06_task-mixedgamblestask_run-02_bold.nii.gz,sub-06,2,84,43,4.348837209302325,1.3071911167558323,1.441860465116279,0.7336252313453001,3.9069767441860463,1.4608209285058098,0.32558139534883723,0.27906976744186046,0.4166666666666667,2.0,2.1707317073170733,8.829268292682928,0.046511627906976744,0.3488372093023256,445.8427862927229,913.9936581273105,-1.3883275230616166,1.3527523936829384,-1.9928564955476253,2.255987136708524,1.5021939320189692,-0.1493691460970517,0.3198222965634565,2.0,240,85,54
ds000005/sub-07/func/sub-07_task-mixedgamblestask_run-02_bold.nii.gz,sub-07,2,84,37,4.486486486486487,1.1210516298354671,1.1081081081081081,0.3148000938676784,4.378378378378378,1.23268792462631,0.10810810810810811,0.21621621621621623,0.625,1.875,2.1944444444444446,9.6875,0.02702702702702703,0.4864864864864865,381.32365089109317,887.0606736832088,-0.42443687722881407,-1.7954164633901313,0.852274902810879,-1.489243894202915,-0.16440950366220633,-0.1111648355371774,0.08332134979787466,2.0,240,85,47
ds000005/sub-08/func/sub-08_task-mixedgamblestask_run-02_bold.nii.gz,sub-08,2,84,46,4.695652173913044,1.331157645182757,1.3478260869565217,0.8489834785553272,4.3478260869565215,1.552308550433448,0.1956521739130435,0.15217391304347827,0.8571428571428571,2.7142857142857144,2.0,7.05,0.021739130434782608,0.391304347826087,394.34406863547383,999.2077303790836,0.6268476652268563,0.29350482621660595,0.19745650277299756,-0.04790793013973278,-2.196878493047878,-1.0710258223980087,-1.1484624674708137,2.0,240,85,57
ds000005/sub-09/func/sub-09_task-mixedgamblestask_run-02_bold.nii.gz,sub-09,2,84,48,4.5,1.3526962830001985,1.3541666666666667,0.5255021239438558,4.145833333333333,1.557269614576188,0.3333333333333333,0.22916666666666666,0.45454545454545453,1.8181818181818181,1.9361702127659575,6.51063829787234,0.020833333333333332,0.3541666666666667,344.87681159895214,996.9898993367678,-0.3642129412721151,0.24526091348331974,-0.48069753763477124,1.3870392739275066,0.24945370840238532,-0.7721925718473209,-1.1521392371186074,2.0,240,85,54
ds000005/sub-10/func/sub-10_task-mixedgamblestask_run-02_bold.nii.gz,sub-10,2,84,47,4.531914893617022,1.299683303059487,1.5319148936170213,0.8301666629367979,4.0,1.5463842820677165,0.3829787234042553,0.2127659574468085,0.7,2.1,2.3260869565217392,8.396739130434783,0.02127659574468085,0.2978723404255319,394.1052427165363,954.0199281550912,-0.2488209356786841,1.3568413300249027,-1.1457210662754433,1.6802142645791498,-0.4705894607351303,0.43765615750991677,0.09929057684497984,2.0,240,85,55
