participant_id,condition,frontend,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,tree_ascending_fraction,occ_L1,occ_L2,occ_L3,occ_L4,occ_L5,occ_L6,occ_L7,occ_L8,occ_L9,occ_L10,occ_L11,occ_L12
sub-081,rest,alpha_global,9.041666666666666,1.8052861188782494,1.0416666666666667,0.2041241452319315,9.0,1.956038587687303,0.041666666666666664,0.25,0.6666666666666666,2.5,1.6818181818181819,0.5388849431818182,0.08333333333333333,0.5,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.2916666666666667,0.16666666666666666,0.0
sub-081,rest,beta_global,9.125,1.2618998788920721,1.0,0.0,9.125,1.2618998788920721,0.0,0.20833333333333334,0.4,2.0,1.380952380952381,0.48251488095238093,0.125,0.3333333333333333,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.0,0.4583333333333333,0.375,0.041666666666666664,0.0
sub-081,rest,mu_central,9.291666666666666,1.5174110293140939,1.0,0.0,9.291666666666666,1.5174110293140939,0.0,0.25,0.5,2.1666666666666665,1.65,0.5720703125,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.125,0.20833333333333334,0.3333333333333333,0.20833333333333334,0.0
sub-081,rest,beta_central,9.125,1.190998850070631,1.0,0.0,9.125,1.190998850070631,0.0,0.16666666666666666,0.5,2.0,1.5714285714285714,0.5444568452380952,0.125,0.3333333333333333,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.5,0.3333333333333333,0.041666666666666664,0.0
sub-081,walk,theta_global,9.208333333333334,1.3180739131701644,1.0,0.0,9.208333333333334,1.3180739131701644,0.0,0.20833333333333334,0.6,2.2,1.5238095238095237,0.5020461309523809,0.125,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.125,0.25,0.375,0.125,0.0
sub-081,walk,alpha_global,8.916666666666666,1.4719601443879746,1.0,0.0,8.916666666666666,1.4719601443879746,0.0,0.25,0.6666666666666666,2.3333333333333335,1.4761904761904763,0.4986979166666667,0.125,0.5238095238095238,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.25,0.375,0.125,0.16666666666666666,0.0
sub-081,walk,beta_global,9.083333333333334,1.282547284209001,1.0,0.0,9.083333333333334,1.282547284209001,0.0,0.20833333333333334,0.8,2.4,1.7727272727272727,0.6036931818181818,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.125,0.375,0.25,0.125,0.0
sub-081,walk,mu_central,9.5,0.9325048082403138,1.0,0.0,9.5,0.9325048082403138,0.0,0.125,0.6666666666666666,1.6666666666666667,1.2727272727272727,0.4090909090909091,0.08333333333333333,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.4166666666666667,0.2916666666666667,0.16666666666666666,0.0
sub-081,walk,beta_central,8.916666666666666,1.316010660280157,1.0,0.0,8.916666666666666,1.316010660280157,0.0,0.25,1.0,2.5,1.8181818181818181,0.6592684659090909,0.08333333333333333,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.125,0.16666666666666666,0.2916666666666667,0.2916666666666667,0.08333333333333333,0.0
sub-082,rest,theta_global,9.208333333333334,1.1025333147551268,1.0,0.0,9.208333333333334,1.1025333147551268,0.0,0.2916666666666667,0.5714285714285714,1.7142857142857142,1.7142857142857142,0.5816592261904762,0.125,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.20833333333333334,0.16666666666666666,0.5,0.041666666666666664,0.0
