subject,task,key,tr,n_volumes,n_anchors,n_peaks,n_frames,n_events,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,projection_depth_mean,projection_error_ms_mean,projection_error_ms_max,surz_mean_H,surrmean_mean_H,surz_mean_D,surrmean_mean_D,surz_mean_lambda,surrmean_mean_lambda,surz_multilevel,surrmean_multilevel,surz_pivot_rate,surrmean_pivot_rate,surz_tree_span_events,surrmean_tree_span_events,surz_tree_span_time,surrmean_tree_span_time
sub-0078,faces,ds005256/sub-0078/ses-02/func/sub-0078_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,121,95,110,5.890909090909091,1.4921535114563313,1.0909090909090908,0.4602642748127328,5.8,1.5958662195891256,0.05454545454545454,0.21818181818181817,0.625,2.3333333333333335,2.1666666666666665,3.7141203703703702,0.01818181818181818,1.7181818181818183,98.29853012097071,222.44091168398202,0.9601921388001731,5.807275282285831,-0.05550803988887123,1.093273372095328,0.7681524947291728,5.714001910190502,-0.3875689861823215,0.06391609087528818,-2.2357095642062625,0.26830022254873503,-1.9912016104604202,2.747298132990633,-1.7680627909019224,4.613660604738174
sub-0079,faces,ds005256/sub-0079/ses-02/func/sub-0079_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,108,95,104,5.75,1.492700686609953,1.1346153846153846,0.5755148359190729,5.615384615384615,1.6088812509818788,0.0673076923076923,0.2980769230769231,0.6451612903225806,2.2580645161290325,2.7745098039215685,5.125,0.019230769230769232,1.5961538461538463,108.28042108908866,229.9212690422292,-0.5246112583251985,5.825878413848501,0.9287919546266855,1.0915343394553703,-0.6882054744553018,5.734344074393132,0.05771464062303978,0.06556885287147961,1.0896148301831017,0.2718534404702116,0.7018008232825057,2.627015611515619,0.36826999382246406,4.961826801718129
sub-0080,faces,ds005256/sub-0080/ses-02/func/sub-0080_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,123,95,114,6.078947368421052,1.5235306970376483,1.0964912280701755,0.39843273148085195,5.982456140350878,1.6292810518283571,0.07017543859649122,0.2894736842105263,0.6363636363636364,2.121212121212121,2.911504424778761,4.768805309734513,0.008771929824561403,1.7982456140350878,97.75958367683961,229.23989729323313,2.7649150168515275,5.832775588167369,0.14490628383502563,1.0914856770968027,3.0272744899006625,5.741289911070566,0.6523027848531929,0.05870702749229548,0.8392803960764743,0.2720557800021002,0.9648511949730729,2.623189647319925,0.9148302995716382,4.303437367314947
sub-0081,faces,ds005256/sub-0081/ses-02/func/sub-0081_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,125,95,116,5.706896551724138,1.3832365409921152,1.0948275862068966,0.4564217781616144,5.612068965517241,1.4848308451405026,0.0603448275862069,0.29310344827586204,0.6764705882352942,2.2058823529411766,2.773913043478261,4.613043478260869,0.008620689655172414,1.543103448275862,101.75060356825648,226.7721542844758,-1.2810368225568431,5.827931459784794,0.052926396333699735,1.092600191589561,-1.2461000588020519,5.7353312681952335,-0.09303870620342017,0.06250826796222717,0.9473912972280595,0.2759092692301588,0.2520783907898818,2.7064735121302532,0.5239436025413514,4.389091097347246
sub-0082,faces,ds005256/sub-0082/ses-02/func/sub-0082_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,115,95,109,5.715596330275229,1.4599070437129567,1.091743119266055,0.3480443884970051,5.623853211009174,1.5262456407902565,0.07339449541284404,0.28440366972477066,0.8064516129032258,2.3225806451612905,2.8518518518518516,5.006944444444445,0.009174311926605505,1.5963302752293578,97.62669860179047,225.25534082934956,-1.095821555618101,5.843688097763348,-0.06038334481946901,1.0940680472662017,-0.9392600896468709,5.749620050497145,0.43574828537274657,0.06283695115853338,0.44218990531629904,0.2725843422144049,0.8222701346948241,2.652227550274884,0.8123517531200544,4.638288140179987
sub-0083,faces,ds005256/sub-0083/ses-02/func/sub-0083_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,124,95,107,5.803738317757009,1.4303928233144894,1.102803738317757,0.6132896056213993,5.700934579439252,1.5794371655215402,0.056074766355140186,0.24299065420560748,0.7307692307692307,2.3846153846153846,2.981132075471698,5.352594339622642,0.009345794392523364,1.5794392523364487,107.6669558606756,229.46703755360787,-0.12716830278006114,5.8142906640305245,0.49850294863973627,1.0860010419705786,-0.2875773112709681,5.728289622059944,-0.356951826149987,0.0637300772185851,-1.7509240202788665,0.2767357165955507,0.8950302044228362,2.7680113579151047,2.188480687282333,4.525748681950239
sub-0084,faces,ds005256/sub-0084/ses-02/func/sub-0084_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,110,95,101,5.732673267326732,1.4483859230806608,1.108910891089109,0.42192392913912574,5.623762376237623,1.535262095855394,0.07920792079207921,0.24752475247524752,0.72,2.32,2.69,4.96375,0.009900990099009901,1.5742574257425743,91.984520511622,224.0472314200873,-0.9310270021735408,5.831829723805076,0.26140778473342036,1.0963992869170778,-0.9558698188464185,5.735430436887998,0.46957088795989255,0.06644307015199634,-0.7992307980285763,0.2653147087720912,0.09419846218236015,2.6656449088066307,0.0547898747110476,4.934210379459847
sub-0085,faces,ds005256/sub-0085/ses-02/func/sub-0085_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,96,95,91,5.8791208791208796,1.4593390043681862,1.1758241758241759,0.7392700092118889,5.7032967032967035,1.6363543863282421,0.0989010989010989,0.25274725274725274,0.782608695652174,2.4347826086956523,1.9545454545454546,4.073863636363637,0.03296703296703297,1.7032967032967032,95.87479689900914,228.05344106387798,0.6716258759678458,5.797456690820427,2.025042842253346,1.0947030804808915,0.004267784775964128,5.702753610339537,1.0852235882355816,0.06782861337672404,-0.5459861419274636,0.2703275231297192,-2.386319686418091,2.586616478926867,-2.325224589573823,5.442769782158741
sub-0086,faces,ds005256/sub-0086/ses-02/func/sub-0086_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,124,95,117,5.871794871794871,1.447580987779396,1.1025641025641026,0.6072069377502115,5.769230769230769,1.5557713209797333,0.05128205128205128,0.26495726495726496,0.6129032258064516,2.129032258064516,2.1043478260869564,3.4391304347826086,0.017094017094017096,1.7435897435897436,103.6066897073529,229.70549402161086,0.7294530495765289,5.811051416287681,0.2896337440336448,1.091033361389943,0.505565998883116,5.720018054897738,-0.5822034063378726,0.06348734840332833,-0.5662879909817009,0.2760005783892365,-1.9567478023594713,2.705185950098717,-1.9435160645030527,4.395402333337649
sub-0087,faces,ds005256/sub-0087/ses-02/func/sub-0087_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,138,95,129,5.705426356589148,1.4705605902554315,1.1085271317829457,0.37997347928670006,5.596899224806202,1.5935386126722877,0.08527131782945736,0.26356589147286824,0.7058823529411765,2.235294117647059,3.171875,4.65234375,0.007751937984496124,1.558139534883721,97.87176332350619,229.65487262639803,-1.4961716972072483,5.816640342532244,0.16482265408938535,1.1036278824244155,-1.3588017200726756,5.713012460107828,0.5510617147281701,0.07315868836209898,-0.17899216551129343,0.26749410390098505,1.8837438303453948,2.7484220969162925,1.6943228528052756,4.027621943096865
