subject,task,key,tr,n_volumes,n_anchors,n_peaks,n_frames,n_events,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,projection_depth_mean,projection_error_ms_mean,projection_error_ms_max,surz_mean_H,surrmean_mean_H,surz_mean_D,surrmean_mean_D,surz_mean_lambda,surrmean_mean_lambda,surz_multilevel,surrmean_multilevel,surz_pivot_rate,surrmean_pivot_rate,surz_tree_span_events,surrmean_tree_span_events,surz_tree_span_time,surrmean_tree_span_time
sub-0076,narratives,ds005256/sub-0076/ses-02/func/sub-0076_ses-02_task-narratives_acq-mb8_run-01_bold.nii.gz,0.4600000083446502,967,18,136,16,108,6.888888888888889,1.518320107933687,1.1759259259259258,0.5264713020145819,6.712962962962963,1.7564350360883303,0.1203703703703703,0.2407407407407407,0.6538461538461539,2.1153846153846154,2.943396226415094,0.8434551886792453,0.0185185185185185,3.787037037037037,84.90242158264697,228.699381079686,-0.1484976022959325,6.902967116790003,0.4820578552179571,1.154218326036574,-0.2900007047019748,6.74874879075343,0.9269829026717556,0.0967714919612797,-0.5692543415929654,0.2519621381646623,0.4445042735465885,2.8140235195659984,0.0247168299109311,0.84126789022932
sub-0077,narratives,ds005256/sub-0077/ses-02/func/sub-0077_ses-02_task-narratives_acq-mb8_run-01_bold.nii.gz,0.4600000083446502,967,18,138,16,111,6.90990990990991,1.4619386229471254,1.2432432432432432,0.6904045746216322,6.666666666666667,1.8207557538427597,0.1351351351351351,0.2702702702702703,0.7333333333333333,2.0,2.568807339449541,0.7535837155963303,0.018018018018018,3.6666666666666665,97.6711475862198,229.647957338363,0.0839828717473742,6.901271154767295,1.2376940640416656,1.17661876441601,-0.4154504623393095,6.724652390351284,0.9491312355022098,0.1057825693123282,0.7024037270595388,0.2568348598952638,-0.4624525203927968,2.732126981028585,-0.4778526574520543,0.8024393915065233
sub-0078,narratives,ds005256/sub-0078/ses-02/func/sub-0078_ses-02_task-narratives_acq-mb8_run-01_bold.nii.gz,0.4600000083446502,967,18,135,16,105,6.742857142857143,1.421189719840465,1.2190476190476192,0.6647867266585518,6.523809523809524,1.819209666180292,0.1142857142857142,0.2952380952380952,0.5806451612903226,1.8387096774193548,2.75,0.8327824519230769,0.0095238095238095,3.628571428571429,101.02847965973226,229.43653039460696,-1.460109193135736,6.904253340948345,0.9676273379400367,1.1625815428106174,-1.5400374142386837,6.7416717981377285,0.4090245670672488,0.1017650634288302,1.076395619544156,0.2673563151241716,0.0394060051252472,2.7398606026125143,0.1997605428756335,0.8176653795121834
sub-0079,narratives,ds005256/sub-0079/ses-02/func/sub-0079_ses-02_task-narratives_acq-mb8_run-01_bold.nii.gz,0.4600000083446502,967,18,123,16,102,6.823529411764706,1.2460771292330466,1.0980392156862746,0.3590362214984632,6.725490196078432,1.4222897641374834,0.0784313725490196,0.2941176470588235,0.7,1.8333333333333333,3.2525252525252526,1.026199494949495,0.0294117647058823,3.8333333333333335,101.07448890259036,228.82409801267343,-0.5200132962341832,6.882426495334727,-1.0175500967901838,1.153375831696217,-0.0252612942309182,6.729050663638509,-0.6200475928193135,0.0955080314042431,1.7317413824452592,0.2543079671432391,2.040425110156112,2.7033238624080456,1.5487656543614448,0.8901017834333979
sub-0080,narratives,ds005256/sub-0080/ses-02/func/sub-0080_ses-02_task-narratives_acq-mb8_run-01_bold.nii.gz,0.4600000083446502,967,18,128,16,103,6.766990291262136,1.3001046978589887,1.145631067961165,0.4932439039960254,6.621359223300971,1.560018255639594,0.0970873786407767,0.2135922330097087,0.6363636363636364,1.8636363636363635,3.147058823529412,0.9659926470588236,0.0097087378640776,3.728155339805826,92.1414205394595,228.87145167373683,-1.269961275384568,6.903054270215373,-0.706638212396147,1.181600815401562,-0.7717755748208625,6.72145345481381,-0.4156447322786056,0.1077766530677455,-1.967510848409536,0.25835216732239,1.6480670933422892,2.680858729007824,1.263895641074381,0.8561743641535139
sub-0081,narratives,ds005256/sub-0081/ses-02/func/sub-0081_ses-02_task-narratives_acq-mb8_run-01_bold.nii.gz,0.4600000083446502,967,18,134,16,106,6.886792452830188,1.4496026037831466,1.2641509433962264,0.7211351738085332,6.622641509433962,1.7965725579488414,0.1509433962264151,0.320754716981132,0.6470588235294118,1.911764705882353,2.951456310679612,0.8945691747572816,0.0283018867924528,3.641509433962264,99.09840348648672,229.5183861620772,-0.4376730942768867,6.925006773071512,1.7905186805022495,1.1811976869125065,-1.1593743640746954,6.743809086159005,2.05746123464223,0.1065659749942404,2.120152860980603,0.2649129320477446,0.6098389020853305,2.785957117699063,0.6919605082217808,0.837572832958868
sub-0082,narratives,ds005256/sub-0082/ses-02/func/sub-0082_ses-02_task-narratives_acq-mb8_run-01_bold.nii.gz,0.4600000083446502,967,18,136,16,110,6.918181818181818,1.3888931516939496,1.1727272727272726,0.5561844276838378,6.745454545454545,1.6503342093352138,0.109090909090909,0.2363636363636363,0.6538461538461539,1.7692307692307692,2.981651376146789,0.8572247706422018,0.009090909090909,3.763636363636364,101.3713843153245,228.46671721017333,0.3529859700112729,6.8838303258402815,-0.0271540672482631,1.1742924056091857,0.2873354513965155,6.709537920231098,0.2002457096598901,0.1029521355201549,-1.1455417985077183,0.2646853022867863,0.7283655820506304,2.7560189506063804,0.4394242893839715,0.816457439962018
sub-0083,narratives,ds005256/sub-0083/ses-02/func/sub-0083_ses-02_task-narratives_acq-mb8_run-01_bold.nii.gz,0.4600000083446502,967,18,125,16,100,6.89,1.4557097612817291,1.18,0.5001009999000303,6.71,1.671477904083205,0.13,0.27,0.7037037037037037,2.1481481481481484,2.670103092783505,0.8559922680412371,0.03,3.67,94.86591639164764,224.279321957856,-0.0667427420166461,6.898678835476344,0.617460314986133,1.1477392854536288,-0.2605632693026855,6.750939550022715,1.3025542210700871,0.0917891454665179,0.7087458026223241,0.2514155257277611,-0.1950372942692287,2.729030199088456,-0.2740140180128173,0.8841044063553934
sub-0084,narratives,ds005256/sub-0084/ses-02/func/sub-0084_ses-02_task-narratives_acq-mb8_run-01_bold.nii.gz,0.4600000083446502,967,18,125,16,95,6.821052631578947,1.398927760886591,1.1578947368421053,0.5708483696588939,6.663157894736842,1.615157763954842,0.0842105263157894,0.2421052631578947,0.5217391304347826,1.8695652173913044,2.21978021978022,0.756353021978022,0.0421052631578947,3.684210526315789,105.49235682718655,220.03649901521896,-0.712087459280201,6.916945616027224,-0.2906014291594846,1.1751540681501156,-0.4545291504622961,6.74179154787711,-0.582353889114734,0.102287498256146,-0.7715979318575622,0.2587467124561338,-1.5692790493872086,2.7285379969342105,-1.2159763489467412,0.8807668071789698
sub-0085,narratives,ds005256/sub-0085/ses-02/func/sub-0085_ses-02_task-narratives_acq-mb8_run-01_bold.nii.gz,0.4600000083446502,967,18,130,16,103,6.747572815533981,1.5257171030271128,1.116504854368932,0.4270503224649063,6.631067961165049,1.7206376568924644,0.087378640776699,0.3203883495145631,0.6060606060606061,1.9090909090909087,2.603960396039604,0.8064665841584159,0.0194174757281553,3.6601941747572817,91.90656079571922,226.72049288812337,-1.5285009421285265,6.900976397658976,-0.8617829408290423,1.1624458384658511,-0.8467809807939977,6.738530559193126,-0.186157610513374,0.0926340976942017,2.528964198370017,0.2614019194973843,-0.7772226901030274,2.8626533209966625,-0.7284461258863095,0.8830098138828416
