subject,task,key,tr,n_volumes,n_anchors,n_peaks,n_frames,n_events,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,projection_depth_mean,projection_error_ms_mean,projection_error_ms_max,surz_mean_H,surrmean_mean_H,surz_mean_D,surrmean_mean_D,surz_mean_lambda,surrmean_mean_lambda,surz_multilevel,surrmean_multilevel,surz_pivot_rate,surrmean_pivot_rate,surz_tree_span_events,surrmean_tree_span_events,surz_tree_span_time,surrmean_tree_span_time
sub-0001,fractional,ds005256/sub-0001/ses-04/func/sub-0001_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,1323,20,183,19,169,7.177514792899408,1.3815850029280072,1.183431952662722,0.5633319745023885,6.994082840236686,1.6920579236261892,0.11834319526627218,0.26627218934911245,0.6222222222222222,1.8444444444444446,2.988095238095238,0.6712239583333334,0.005917159763313609,4.059171597633136,116.66138993296354,229.79656968419164,-0.6268409700678218,7.2079343744496125,0.04452631688148279,1.1817224579712078,-0.43094187710133086,7.026211916478406,0.35448755105758467,0.11098116072478569,-0.8369076807275687,0.27958236000581826,-0.8132671598354361,3.2573591471996832,-0.8783572857176352,0.7392292905129677
sub-0002,fractional,ds005256/sub-0002/ses-04/func/sub-0002_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,1323,20,90,19,83,7.120481927710843,1.4848633866818972,1.1325301204819278,0.48817940368193885,6.9879518072289155,1.749522414996722,0.07228915662650602,0.24096385542168675,0.7,2.3,2.962962962962963,1.3566743827160495,0.024096385542168676,4.024096385542169,108.44025584884743,229.63710522765987,0.31069512860259635,7.077289974336789,0.9132421917988557,1.0923283069127963,0.018999829838858683,6.984961667423993,0.3502225682631283,0.06349423075537783,-0.6126185566657142,0.25510569824391,0.505838995928173,2.780430176113259,0.37516494890801877,1.2945441932727406
sub-0004,fractional,ds005256/sub-0004/ses-04/func/sub-0004_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,1323,20,174,19,160,7.24375,1.3258289207299805,1.15,0.5040714734186665,7.09375,1.5813252741423915,0.1,0.28125,0.6666666666666666,1.8,2.9177215189873418,0.6828520569620253,0.0125,4.1625,122.56056569462075,225.77724531418224,0.6944971297148473,7.205161501995357,-0.7632091871345058,1.189474502694568,0.9021747713865917,7.0156869993007875,-0.163219823980952,0.10376316319213143,-0.5968360748821289,0.29269346512049454,-0.893839137922723,3.2401906910709504,-1.072778230548309,0.7740834619133276
sub-0008,fractional,ds005256/sub-0008/ses-04/func/sub-0008_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,1323,20,173,19,158,7.2215189873417724,1.3573269803125252,1.1645569620253164,0.6063439512195374,7.056962025316456,1.6365400463751267,0.08860759493670886,0.2468354430379747,0.48717948717948717,1.7179487179487178,3.448717948717949,0.8371394230769231,0.012658227848101266,4.1265822784810124,110.31790916196312,229.98936880264483,0.3654550802407121,7.192410934141038,-0.7273521957385425,1.1945771987132632,0.5515956390707085,6.997833735427775,-1.0146408148384534,0.10743770999836878,-0.11429123580555418,0.24936991615944215,0.7572037085080343,3.180848767304914,0.865390964437923,0.7627011267372718
sub-0013,fractional,ds005256/sub-0013/ses-04/func/sub-0013_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,1234,19,181,18,170,7.135294117647059,1.268387214536908,1.223529411764706,0.7277503731628759,6.911764705882353,1.6019154041523427,0.11176470588235295,0.3352941176470588,0.6140350877192983,1.7017543859649122,2.463855421686747,0.5094126506024096,0.023529411764705882,4.011764705882353,115.08998474305456,228.47689070341528,-1.067958810778574,7.208756450151266,0.6950264766088503,1.1893969390328454,-1.0263999025408452,7.019359511118419,0.16121714654197597,0.10779977559046301,1.7211264954890617,0.3057586558804049,-2.19215761410974,3.244755046508872,-2.3707291522615095,0.6986525053291833
sub-0017,fractional,ds005256/sub-0017/ses-04/func/sub-0017_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,1323,20,88,19,81,7.074074074074074,1.4210715831528138,1.1481481481481481,0.6146362971528591,6.925925925925926,1.730446313655655,0.06172839506172839,0.2222222222222222,0.8888888888888888,2.3333333333333335,2.9615384615384617,1.3125,0.037037037037037035,4.0246913580246915,100.30466574754452,227.23695918602996,-0.38628867330941113,7.131081323485591,0.6153351411391907,1.1158608396206,-0.5116973158749457,7.015220483864989,-0.3880289554386147,0.07466661109260023,-0.9446309341805283,0.2421284272361049,0.5829100416876776,2.7669590144378615,-0.0035451209556535885,1.3131256497430246
sub-0021,fractional,ds005256/sub-0021/ses-04/func/sub-0021_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,1322,20,174,19,163,7.263803680981595,1.2463686555022417,1.147239263803681,0.5798374488516698,7.116564417177914,1.5005868729991627,0.0736196319018405,0.25153374233128833,0.4634146341463415,1.6585365853658536,2.7169811320754715,0.6300117924528302,0.024539877300613498,4.171779141104294,114.93273994461153,228.1862551269945,1.044154078601614,7.194408568222669,-1.4070319727353282,1.2012928452465383,1.280725868112937,6.993115722976128,-2.101477256544164,0.11618946261810686,-0.5482598550913779,0.2616551321324576,-1.5299682947066793,3.4041100637909456,-1.7217183676737664,0.8142820119242482
sub-0023,fractional,ds005256/sub-0023/ses-04/func/sub-0023_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,1322,20,176,19,164,7.237804878048781,1.3193361636118732,1.274390243902439,0.7539362514929744,6.963414634146342,1.7120656052966376,0.1524390243902439,0.2865853658536585,0.6382978723404256,1.8085106382978724,3.9254658385093166,0.8996506211180124,0.018292682926829267,3.9939024390243905,114.69491759026187,229.33776522573336,0.5428958810340039,7.183467739900406,1.198046124745266,1.1982006219890606,-0.14872344098422743,6.985267117911346,1.0575128877000808,0.11626569760351417,1.1974673311002284,0.2645964106266228,1.8573088803867714,3.2052695370066604,1.5790439865741766,0.7562817432346468
sub-0024,fractional,ds005256/sub-0024/ses-04/func/sub-0024_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,1322,20,180,19,166,7.168674698795181,1.199184340048091,1.2108433734939759,0.7532574992444114,6.957831325301205,1.562253266389964,0.10843373493975904,0.2469879518072289,0.6097560975609756,1.8048780487804879,3.265432098765432,0.7463348765432098,0.024096385542168676,4.030120481927711,125.59167232461975,229.41303832121199,-0.4709284233376144,7.214496664856614,0.5176660264962771,1.1899578086470468,-0.5291731692140059,7.024538856209569,0.030734082181842183,0.10788375311590329,-0.7897998471490709,0.2616139055331199,-0.1017714793570404,3.2977700326446597,-0.18436960802075822,0.7594225897218474
sub-0029,fractional,ds005256/sub-0029/ses-04/func/sub-0029_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,1322,20,179,19,161,7.267080745341615,1.2930475821443854,1.1677018633540373,0.5726694601242556,7.099378881987578,1.6209756666283557,0.10559006211180125,0.32919254658385094,0.5283018867924528,1.6037735849056605,3.9745222929936306,0.950437898089172,0.024844720496894408,4.130434782608695,118.14001144572393,228.70518945037645,1.4922954415681373,7.188322074022232,-0.550199954064147,1.1872537571854667,1.3704547167217178,7.001068316836765,-0.15135652506840375,0.10771526802557371,0.1449666199481569,0.32657784909154874,2.2840914486425627,3.202141749029979,2.3385940789087782,0.7499008555064262
