subject,task,key,tr,n_volumes,n_anchors,n_peaks,n_frames,n_events,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,projection_depth_mean,projection_error_ms_mean,projection_error_ms_max,surz_mean_H,surrmean_mean_H,surz_mean_D,surrmean_mean_D,surz_mean_lambda,surrmean_mean_lambda,surz_multilevel,surrmean_multilevel,surz_pivot_rate,surrmean_pivot_rate,surz_tree_span_events,surrmean_tree_span_events,surz_tree_span_time,surrmean_tree_span_time
sub-0001,shortvideo,ds005256/sub-0001/ses-03/func/sub-0001_ses-03_task-shortvideo_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,1616,63,217,62,209,6.885167464114833,1.4859017256087617,1.1770334928229664,0.5479409041582503,6.708133971291866,1.7197889129315627,0.11961722488038277,0.2631578947368421,0.7454545454545455,2.2,2.9903381642512077,1.7560386473429952,0.009569377990430622,2.8086124401913874,97.17293063364546,227.99815189370452,-0.19600462519332354,6.902941202220224,0.7420768247876622,1.1466940066177636,-0.4058039145168703,6.75624719560246,1.1297445755661268,0.09430457050141472,0.21930846611177943,0.2597924547513313,-0.5983496255124954,3.1556692091622605,-0.7564266050042588,1.8764134572774083
sub-0002,shortvideo,ds005256/sub-0002/ses-03/func/sub-0002_ses-03_task-shortvideo_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,1616,63,130,62,127,6.834645669291339,1.7582629393607512,1.078740157480315,0.3474692909258068,6.755905511811024,1.850424813657968,0.05511811023622047,0.2755905511811024,0.6571428571428571,2.4571428571428573,2.5555555555555554,2.5089285714285716,0.007874015748031496,2.811023622047244,102.23609342340944,228.25127762001844,0.2815135588839184,6.802425674217576,-0.5022354208492572,1.0960904854755424,0.3783306938734064,6.706335188742033,-0.648147216443995,0.0674513946491069,0.7167094664024825,0.26109088430155913,-0.872688983472559,2.8015050976799745,-0.8370602250320647,2.756345086534097
sub-0003,shortvideo,ds005256/sub-0003/ses-03/func/sub-0003_ses-03_task-shortvideo_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,1616,63,216,62,209,6.889952153110048,1.523010839400179,1.167464114832536,0.5421589497841603,6.722488038277512,1.7151815140264755,0.11961722488038277,0.2631578947368421,0.7272727272727273,2.2,3.0776699029126213,1.7994538834951457,0.014354066985645933,2.8421052631578947,98.218105402338,229.06868428707867,-0.6453624210643761,6.9273976245628,0.5204341739729582,1.151516423550259,-0.7433289870141704,6.775881201012542,1.153559438749863,0.09769562551355554,0.17066597017977855,0.26072774646536123,-0.39122256479413015,3.1989977792208446,-0.5795525026261705,1.9083612507347996
sub-0004,shortvideo,ds005256/sub-0004/ses-03/func/sub-0004_ses-03_task-shortvideo_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,1616,63,223,62,214,7.0327102803738315,1.5117241781442263,1.0794392523364487,0.33321264982187626,6.953271028037383,1.6294425877754068,0.06074766355140187,0.2570093457943925,0.6909090909090909,2.0545454545454547,2.8341232227488153,1.6048578199052133,0.014018691588785047,3.032710280373832,97.70792586913444,229.50820449459172,1.4484458455473643,6.918721432941597,-1.7590305809734599,1.146551090172276,1.6920867944614377,6.77217034276932,-1.6317702576148878,0.09321104486202998,-0.0862541336501591,0.2583269254573943,-1.2560723727432823,3.133792188360708,-1.5122107240137224,1.8156342916825605
sub-0005,shortvideo,ds005256/sub-0005/ses-03/func/sub-0005_ses-03_task-shortvideo_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,1616,63,204,62,199,6.909547738693467,1.5014670591725328,1.1557788944723617,0.4828935003534631,6.7537688442211055,1.7099451721478347,0.11055276381909548,0.2562814070351759,0.6666666666666666,2.0784313725490198,3.0913705583756346,1.923540609137056,0.010050251256281407,2.869346733668342,98.76017915078278,226.5290181247366,-0.30117086467521925,6.9324907314710655,0.15906191596083963,1.1494256375037788,-0.2923931837038309,6.783065093967289,0.6052639563141132,0.0968905725057828,-0.22767585547192096,0.2610485879480241,0.35153503346891557,3.0283157033319714,0.005036997523217327,1.9230003783468066
sub-0006,shortvideo,ds005256/sub-0006/ses-03/func/sub-0006_ses-03_task-shortvideo_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,1616,63,165,62,158,6.949367088607595,1.5833427042698993,1.1139240506329113,0.4065496192607582,6.8354430379746836,1.7625284367536413,0.08227848101265822,0.27848101265822783,0.6818181818181818,2.2954545454545454,2.871794871794872,2.2475961538461537,0.012658227848101266,2.981012658227848,95.14971112613551,229.60425670714824,0.5034755591071142,6.903547120508464,-0.4715504868054525,1.130084942964231,0.5931095586903712,6.773462177544234,-0.27567642939498527,0.08752302263800668,0.5761909653097717,0.2663979710366496,-0.3630887872898034,2.9664713100841698,-0.2103834709749277,2.2895363779605535
sub-0007,shortvideo,ds005256/sub-0007/ses-03/func/sub-0007_ses-03_task-shortvideo_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,1616,63,217,62,209,6.913875598086125,1.428504060139269,1.1483253588516746,0.48239144791061395,6.76555023923445,1.6253874711459158,0.10526315789473684,0.24880382775119617,0.6538461538461539,2.0576923076923075,3.63768115942029,2.1394927536231885,0.009569377990430622,2.8373205741626792,103.30109627376845,229.6183721138761,0.24220718569054983,6.8998649984437375,-0.5061425542001543,1.1646870740398647,0.4026565722823382,6.735177924403873,-0.15681933628752956,0.10804512710283506,-0.6855730902823796,0.2593277790638396,2.666073079647522,3.056229393265046,2.620807036827096,1.822598416308459
sub-0008,shortvideo,ds005256/sub-0008/ses-03/func/sub-0008_ses-03_task-shortvideo_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,1616,63,212,62,203,6.931034482758621,1.4090135633049563,1.0935960591133005,0.39314468954201276,6.83743842364532,1.556900112498709,0.059113300492610835,0.23645320197044334,0.6458333333333334,2.0833333333333335,2.755,1.6790625,0.014778325123152709,2.9113300492610836,103.8158335142085,229.35181208138314,0.167614799302005,6.920760257848721,-1.8406631051656044,1.1543293505606895,0.8536514073760323,6.766430907288031,-2.2713011110232753,0.09811536831978361,-1.7668691977063287,0.2645643425384707,-1.187071006084331,3.0849300402313538,-1.172888446244266,1.8758451067191482
sub-0009,shortvideo,ds005256/sub-0009/ses-03/func/sub-0009_ses-03_task-shortvideo_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,1616,63,207,62,200,6.965,1.4540793422878757,1.115,0.4503209352490932,6.85,1.634274845721118,0.08,0.255,0.7450980392156863,2.176470588235294,3.308080808080808,2.040719696969697,0.01,2.965,102.13176447787497,226.16587521918063,0.556883478055515,6.9237644262208375,-0.8855352839123679,1.1387432524655758,0.7127841924235069,6.785021173755263,-0.6654655449673497,0.09218253116249574,-0.024298065939227592,0.2553948504441037,0.819248731669352,3.0730284392912903,0.7068199612087311,1.9142609139571007
sub-0010,shortvideo,ds005256/sub-0010/ses-03/func/sub-0010_ses-03_task-shortvideo_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,1616,63,202,62,191,6.858638743455497,1.5579731199513822,1.162303664921466,0.5427444217145737,6.696335078534031,1.768715612728736,0.09947643979057591,0.2670157068062827,0.6470588235294118,2.196078431372549,2.914438502673797,1.8786764705882353,0.020942408376963352,2.738219895287958,95.51213204521662,229.9645053301519,-0.7498340502477407,6.918984539998474,0.6064718233286337,1.14340812458972,-0.7928484093024819,6.775576415408754,0.2759317042526029,0.09495068265245879,0.4826498484882349,0.25903078729017387,-0.3044164284327372,2.9910577810094217,-0.1964086289031883,1.9085987136829503
