key,tr,n_volumes,n_peaks,n_macroframes,peak_interval_mean,peak_interval_cv,coactivation_mean,coactivation_sd,global_sd,global_lag1,spectral_entropy,dvars_pct,tsnr,n_frames,n_events,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,projection_depth_mean,projection_error_ms_mean,projection_error_ms_max,B0_mean_H,B0_mean_D,B0_mean_lambda,B0_multilevel,B1_mean_H,B1_mean_D,B1_mean_lambda,B1_multilevel,B2_mean_H,B2_mean_D,B2_mean_lambda,B2_multilevel,B3_mean_H,B3_mean_D,B3_mean_lambda,B3_multilevel,subject,session,condition,run
ds005906/sub-02/ses-01/func/sub-02_ses-01_task-restON_acq-38slices_run-01_bold.nii.gz,2.1500000953674316,163,23,5,14.952273390509866,0.38037600649363856,0.8684736745538886,0.4972629775796337,0.7821241917778909,0.9061756969520401,0.7117367367637324,1.7405521309708964,54.80681763607748,5,20,4.4,1.0954451150103321,1.8,1.1964860832322377,3.6,1.8467610337532774,0.4,0.25,0.6,2.0,2.0526315789473686,1.055921052631579,0.05,1.8,295.62501311302157,1075.000047683717,3.6,3.4,1.2,1.0,4.8,1.2,4.6,0.2,4.2,1.6,3.6,0.4,5.0,1.0,5.0,0.0,sub-02,ses-01,ON,01
ds005906/sub-02/ses-01/func/sub-02_ses-01_task-restON_acq-38slices_run-02_bold.nii.gz,2.1500000953674316,163,27,6,12.238462081322304,0.40296563156073006,0.8869924958076228,0.46320689860781394,0.7039377911758247,0.829554324289888,0.8298453157086998,2.4126030757964028,45.770219984740216,6,24,4.5,1.285369173834303,1.7916666666666667,1.2150922908825974,3.7083333333333335,2.0103896803024695,0.375,0.20833333333333334,0.8,1.8,1.8695652173913044,0.9211956521739131,0.041666666666666664,1.75,447.91668653488165,1075.000047683717,3.8333333333333335,3.5,1.3333333333333333,1.0,4.333333333333333,1.0,4.333333333333333,0.0,4.333333333333333,1.6666666666666667,3.6666666666666665,0.5,5.5,1.0,5.5,0.0,sub-02,ses-01,ON,02
ds005906/sub-03/ses-01/func/sub-03_ses-01_task-restOFF_acq-38slices_run-01_bold.nii.gz,2.1500000953674316,163,36,8,9.58285756792341,0.37440894622978843,0.8849429278655057,0.46713461821608643,0.8068274585623486,0.8074259903662031,0.8227486427665909,2.505539827026793,93.31250636410142,8,32,4.65625,1.0957211500695228,1.78125,1.2374368670764582,3.875,1.7367006167610077,0.34375,0.125,1.0,2.25,2.032258064516129,0.9758064516129032,0.03125,1.59375,415.7226746901868,1075.0000476837163,4.375,3.75,1.625,1.0,4.875,1.125,4.75,0.125,4.875,1.25,4.625,0.25,4.5,1.0,4.5,0.0,sub-03,ses-01,OFF,01
ds005906/sub-03/ses-01/func/sub-03_ses-01_task-restOFF_acq-38slices_run-02_bold.nii.gz,2.1500000953674316,163,34,8,10.098485296422785,0.36289247295897575,0.9077581590650914,0.4207866302759789,0.6076429654074531,0.8068827291067057,0.9270509156384593,2.4730584229965826,85.6747687757395,8,32,4.625,1.3136995286643378,1.75,1.1913667943625412,3.875,1.930234817739257,0.34375,0.15625,0.4,1.4,1.903225806451613,0.969758064516129,0.03125,1.59375,285.5468876659869,1075.0000476837167,4.25,3.625,1.625,1.0,4.875,1.0,4.875,0.0,4.625,1.375,4.25,0.375,4.75,1.0,4.75,0.0,sub-03,ses-01,OFF,02
ds005906/sub-03/ses-01/func/sub-03_ses-01_task-restON_acq-38slices_run-01_bold.nii.gz,2.1500000953674316,163,28,6,12.18333387374878,0.26807806775744114,0.8748345535265126,0.4859146458959974,0.554056568373374,0.8393604840382294,0.8133228186738497,2.3512555625731304,45.35750146942219,6,24,4.416666666666667,1.3486439781165913,1.8333333333333333,1.1671841502435296,3.5833333333333335,1.9318084941243567,0.4166666666666667,0.125,1.0,3.0,2.0,0.9646739130434783,0.041666666666666664,1.625,386.32814213633554,1075.0000476837192,3.8333333333333335,3.5,1.3333333333333333,1.0,4.666666666666667,1.3333333333333333,4.333333333333333,0.3333333333333333,4.833333333333333,1.5,4.333333333333333,0.3333333333333333,4.333333333333333,1.0,4.333333333333333,0.0,sub-03,ses-01,ON,01
ds005906/sub-03/ses-01/func/sub-03_ses-01_task-restON_acq-38slices_run-02_bold.nii.gz,2.1500000953674316,163,30,7,11.417241885744293,0.42438359823423016,0.8613871794120747,0.5095142680937178,0.5775987242175368,0.8890032866472171,0.6932317554445117,2.1254644739311828,51.01975154725445,7,28,4.678571428571429,1.0202966681339751,1.7857142857142858,1.2279806626883454,3.892857142857143,1.832611690584126,0.35714285714285715,0.21428571428571427,0.5,1.8333333333333333,2.074074074074074,1.0694444444444444,0.03571428571428571,1.8214285714285714,335.937514901161,1075.0000476837167,4.0,3.5714285714285716,1.4285714285714286,1.0,5.142857142857143,1.0,5.142857142857143,0.0,4.571428571428571,1.5714285714285714,4.0,0.42857142857142855,5.0,1.0,5.0,0.0,sub-03,ses-01,ON,02
ds005906/sub-03/ses-02/func/sub-03_ses-02_task-restOFF_acq-38slices_run-01_bold.nii.gz,2.1500000953674316,163,29,7,12.208929112979344,0.4179783904953895,0.8767755738192842,0.4823817436779455,0.7628904481043683,0.8552452888325283,0.7778053850851838,2.19997776530386,84.24753242970297,7,28,4.535714285714286,1.1700630833624397,1.7857142857142858,1.166099635446457,3.75,1.7769095101910528,0.39285714285714285,0.21428571428571427,0.3333333333333333,1.5,2.0,0.9606481481481481,0.03571428571428571,1.6785714285714286,381.52903478060455,1075.0000476837179,3.7142857142857144,3.2857142857142856,1.4285714285714286,1.0,4.714285714285714,1.5714285714285714,4.142857142857143,0.2857142857142857,5.0,1.1428571428571428,4.857142857142857,0.14285714285714285,4.714285714285714,1.1428571428571428,4.571428571428571,0.14285714285714285,sub-03,ses-02,OFF,01
ds005906/sub-03/ses-02/func/sub-03_ses-02_task-restOFF_acq-38slices_run-02_bold.nii.gz,2.1500000953674316,163,27,6,13.148077506285448,0.5498366299252992,0.9015543213644618,0.4339992541593538,0.7659672266700235,0.8591370691622452,0.7214605529759385,2.221456803011651,79.6204693959888,6,24,4.625,1.0555237727226274,1.7916666666666667,1.2150922908825974,3.8333333333333335,1.8336626845141692,0.3333333333333333,0.25,0.3333333333333333,1.5,2.0869565217391304,1.033967391304348,0.041666666666666664,1.875,551.4974202960731,1075.0000476837179,4.0,3.6666666666666665,1.3333333333333333,1.0,5.333333333333333,1.0,5.333333333333333,0.0,4.666666666666667,1.5,4.166666666666667,0.3333333333333333,4.5,1.0,4.5,0.0,sub-03,ses-02,OFF,02
ds005906/sub-03/ses-02/func/sub-03_ses-02_task-restON_acq-38slices_run-01_bold.nii.gz,2.1500000953674316,163,24,5,14.769565872524096,0.4773915849479244,0.8413431704641111,0.5421669532588409,0.5795143597609114,0.84846737147564,0.7723447386989756,1.953568193630645,49.822384923264835,5,20,4.45,1.234376040972246,1.8,1.2396943596157717,3.65,1.8994459025837258,0.35,0.2,0.75,1.75,2.263157894736842,1.0970394736842106,0.05,1.85,357.7734533697365,1075.000047683715,3.8,3.6,1.2,1.0,4.8,1.0,4.8,0.0,4.6,1.4,4.2,0.2,4.6,1.2,4.4,0.2,sub-03,ses-02,ON,01
ds005906/sub-03/ses-02/func/sub-03_ses-02_task-restON_acq-38slices_run-02_bold.nii.gz,2.1500000953674316,163,25,6,14.154167294502258,0.6253594578784826,0.8588148236805897,0.5138648375459124,0.4427211275224012,0.8340450028520723,0.8171116623738937,1.9417862927882954,38.858869705550454,6,24,4.833333333333333,1.551063216458077,1.875,1.3290238326779873,3.9583333333333335,2.21612993392941,0.4166666666666667,0.16666666666666666,1.0,2.5,1.9130434782608696,0.9728260869565217,0.041666666666666664,2.0,341.5364734828472,1075.0000476837167,3.8333333333333335,3.5,1.3333333333333333,1.0,4.833333333333333,1.5,4.333333333333333,0.3333333333333333,5.333333333333333,1.1666666666666667,5.166666666666667,0.16666666666666666,5.333333333333333,1.3333333333333333,5.0,0.16666666666666666,sub-03,ses-02,ON,02
