contrast,feature,n0,n1,control_mean,pd_mean,diff,welch_p,hedges_g,q_BH
pd-vs-control,multilevel,43,42,0.0073708709029358666,0.005728012866804965,-0.0016428580361309017,0.5185991036577843,-0.13884676153433798,0.8449652773004758
pd-vs-control,mean_D,43,42,1.0116654277803454,1.0081039115666812,-0.0035615162136641842,0.5325320547093619,-0.13389374139547683,0.8449652773004758
pd-vs-control,mean_lambda,43,42,3.8252997451283774,4.127340739497454,0.3020409943690763,0.7424195744630329,0.07090528226986521,0.8449652773004758
pd-vs-control,mean_H,43,42,3.839823914103594,4.136379492085183,0.29655557798158894,0.7478485712665163,0.06935463726376445,0.8449652773004758
pd-vs-control,pivot_rate,43,42,0.08123578977846001,0.08661403566367078,0.0053782458852107695,0.8352346073112485,0.04484300343161723,0.8449652773004758
pd-vs-control,tree_root_fraction,43,42,0.6883385720835171,0.6690313162213525,-0.01930725586216464,0.8449652773004758,-0.04215660032154739,0.8449652773004758
