frontend,condition,change,feature,n,rho,p,q_global
alpha_global,late_abrupt,False,occ_L8,30,-0.043141581882641535,0.8209208539174362,0.989854645308112
alpha_global,late_abrupt,False,occ_L9,30,-0.03479883905084685,0.8551454885559039,0.989854645308112
alpha_global,late_abrupt,False,occ_L10,30,-0.3224957259461661,0.08219191393302464,0.9894404911404886
alpha_global,late_abrupt,False,occ_L11,30,-0.328069705187705,0.07674146219195783,0.9894404911404886
alpha_global,early_gradual,False,mean_H,30,-0.1007726208089711,0.5962138608679766,0.989854645308112
alpha_global,early_gradual,False,sd_H,30,-0.23873122017640372,0.20391062795225365,0.9894404911404886
alpha_global,early_gradual,False,mean_D,30,-0.3305942814743856,0.07436642272389055,0.9894404911404886
alpha_global,early_gradual,False,sd_D,30,-0.3305942814743856,0.07436642272389055,0.9894404911404886
alpha_global,early_gradual,False,mean_lambda,30,-0.13592626297382066,0.47386886348653345,0.9894404911404886
alpha_global,early_gradual,False,sd_lambda,30,-0.3092163846838825,0.09636936055710905,0.9894404911404886
alpha_global,early_gradual,False,multilevel,30,-0.3305942814743856,0.07436642272389055,0.9894404911404886
alpha_global,early_gradual,False,pivot_rate,30,0.24213780407182237,0.19733750225459867,0.9894404911404886
alpha_global,early_gradual,False,compound_pivot_fraction,30,0.040394977138824305,0.8321559496605784,0.989854645308112
alpha_global,early_gradual,False,pivot_depth,30,-0.056411987648452004,0.7671629679096781,0.989854645308112
alpha_global,early_gradual,False,tree_span_events,30,-0.268485530044135,0.15141137365627785,0.9894404911404886
alpha_global,early_gradual,False,tree_span_time,30,-0.3187986651835373,0.08596746042826955,0.9894404911404886
alpha_global,early_gradual,False,tree_root_fraction,30,-0.16938657292078246,0.37087434134446823,0.9894404911404886
alpha_global,early_gradual,False,tree_ascending_fraction,30,-0.015754196237750137,0.9341476011836416,0.9920481792692906
alpha_global,early_gradual,False,occ_L2,30,-0.049629166698546515,0.7945243850399184,0.989854645308112
alpha_global,early_gradual,False,occ_L3,30,-0.18231392314274825,0.3349169067266376,0.9894404911404886
alpha_global,early_gradual,False,occ_L4,30,-0.1707306333945323,0.36703394213305135,0.9894404911404886
alpha_global,early_gradual,False,occ_L5,30,-0.2471859283682286,0.18786891081459522,0.9894404911404886
alpha_global,early_gradual,False,occ_L6,30,-0.16667472553474755,0.37869434219509623,0.9894404911404886
alpha_global,early_gradual,False,occ_L7,30,-0.11644916483310337,0.5400039167744977,0.989854645308112
alpha_global,early_gradual,False,occ_L8,30,0.3253024683621798,0.07941146092105167,0.9894404911404886
alpha_global,early_gradual,False,occ_L9,30,0.04986378566028678,0.7935737446985495,0.989854645308112
alpha_global,early_gradual,False,occ_L10,30,0.3448887386303871,0.06197180230548847,0.9894404911404886
alpha_global,early_gradual,False,occ_L11,30,0.1853147871774941,0.32688477008848493,0.9894404911404886
alpha_global,late_gradual,False,mean_H,30,-0.10453281564689508,0.5825038257489015,0.989854645308112
alpha_global,late_gradual,False,sd_H,30,-0.042060754683441504,0.825338005622473,0.989854645308112
alpha_global,late_gradual,False,mean_D,30,0.1748664320087376,0.35536448327381176,0.9894404911404886
alpha_global,late_gradual,False,sd_D,30,0.17481069768636293,0.3555202545980441,0.9894404911404886
alpha_global,late_gradual,False,mean_lambda,30,-0.07420657293860636,0.696748280608936,0.989854645308112
alpha_global,late_gradual,False,sd_lambda,30,-0.04183355585224745,0.8262671974791677,0.989854645308112
alpha_global,late_gradual,False,multilevel,30,0.2037681309934213,0.2801235924291188,0.9894404911404886
alpha_global,late_gradual,False,pivot_rate,30,-0.019920140735884915,0.9167875477856553,0.9920481792692906
alpha_global,late_gradual,False,compound_pivot_fraction,30,0.10655004655762564,0.5752066510254923,0.989854645308112
alpha_global,late_gradual,False,pivot_depth,30,-0.17740867407682043,0.34830252477986556,0.9894404911404886
alpha_global,late_gradual,False,tree_span_events,30,0.18334835837774224,0.33213466576187545,0.9894404911404886
alpha_global,late_gradual,False,tree_span_time,30,0.14838709677419354,0.4338845839552422,0.9894404911404886
alpha_global,late_gradual,False,tree_root_fraction,30,0.007938308210532796,0.9667913176209999,0.9976947347786866
alpha_global,late_gradual,False,tree_ascending_fraction,30,0.34034933999507017,0.0657187158488211,0.9894404911404886
alpha_global,late_gradual,False,occ_L2,30,,,
alpha_global,late_gradual,False,occ_L3,30,-0.10482848367219183,0.5814317192473232,0.989854645308112
alpha_global,late_gradual,False,occ_L4,30,0.11300599700149926,0.5521319525001223,0.989854645308112
alpha_global,late_gradual,False,occ_L5,30,0.028582924546033867,0.8808173005581651,0.989854645308112
alpha_global,late_gradual,False,occ_L6,30,-0.15186683522332683,0.42305818235814474,0.9894404911404886
alpha_global,late_gradual,False,occ_L7,30,-0.07450006733125117,0.695605552374019,0.989854645308112
alpha_global,late_gradual,False,occ_L8,30,0.16103336565856008,0.3952661104539351,0.9894404911404886
alpha_global,late_gradual,False,occ_L9,30,-0.0015009836620118902,0.993719214003686,1.0
alpha_global,late_gradual,False,occ_L10,30,-0.26083510546987065,0.16386673562517862,0.9894404911404886
alpha_global,late_gradual,False,occ_L11,30,0.12388814034056488,0.5142397990871606,0.989854645308112
alpha_global,early_abrupt,True,mean_H,30,-0.13669786435589643,0.4713387311644656,0.9982245823548548
alpha_global,early_abrupt,True,sd_H,30,-0.055394883203559515,0.7712493167085641,0.9982245823548548
alpha_global,early_abrupt,True,mean_D,30,0.08311669730733572,0.6623567808522127,0.9982245823548548
alpha_global,early_abrupt,True,sd_D,30,0.1097999174761114,0.5635372467029555,0.9982245823548548
alpha_global,early_abrupt,True,mean_lambda,30,-0.11726057906458796,0.5371643025170019,0.9982245823548548
alpha_global,early_abrupt,True,sd_lambda,30,-0.026918798665183537,0.8877114005855589,0.9982245823548548
alpha_global,early_abrupt,True,multilevel,30,0.09692585184047794,0.6103814307736524,0.9982245823548548
alpha_global,early_abrupt,True,pivot_rate,30,0.24242711136345302,0.19678610868117746,0.9982245823548548
alpha_global,early_abrupt,True,compound_pivot_fraction,30,0.1990416297187148,0.2916685084523921,0.9982245823548548
alpha_global,early_abrupt,True,pivot_depth,30,0.26598351525952324,0.15540733034947182,0.9982245823548548
alpha_global,early_abrupt,True,tree_span_events,30,-0.22847608453837595,0.22460164252039563,0.9982245823548548
alpha_global,early_abrupt,True,tree_span_time,30,-0.20578420467185762,0.27528973779277127,0.9982245823548548
alpha_global,early_abrupt,True,tree_root_fraction,30,-0.08550013823533617,0.6532666298167196,0.9982245823548548
alpha_global,early_abrupt,True,tree_ascending_fraction,30,0.01379617301623381,0.9423176689936031,0.9982245823548548
alpha_global,early_abrupt,True,occ_L2,30,,,
alpha_global,early_abrupt,True,occ_L3,30,-0.29106935355943997,0.11863771477803031,0.9982245823548548
alpha_global,early_abrupt,True,occ_L4,30,-0.14326482386268277,0.450093138339066,0.9982245823548548
alpha_global,early_abrupt,True,occ_L5,30,0.15916645060938317,0.4008400914306934,0.9982245823548548
alpha_global,early_abrupt,True,occ_L6,30,-0.024996040813283993,0.8956869347662539,0.9982245823548548
alpha_global,early_abrupt,True,occ_L7,30,-0.07250304170259238,0.7033938064864727,0.9982245823548548
alpha_global,early_abrupt,True,occ_L8,30,0.0499221485113655,0.7933373122713263,0.9982245823548548
alpha_global,early_abrupt,True,occ_L9,30,0.3002617258626045,0.1069249223650903,0.9982245823548548
alpha_global,early_abrupt,True,occ_L10,30,0.07138059165578285,0.7077842885010996,0.9982245823548548
alpha_global,early_abrupt,True,occ_L11,30,-0.19122922573735,0.3114038472802703,0.9982245823548548
alpha_global,late_abrupt,True,mean_H,30,-0.10410867967536647,0.5840432843408399,0.9982245823548548
alpha_global,late_abrupt,True,sd_H,30,0.16662958843159065,0.37882530745394066,0.9982245823548548
alpha_global,late_abrupt,True,mean_D,30,0.20044352381256758,0.2882131854483105,0.9982245823548548
alpha_global,late_abrupt,True,sd_D,30,0.18142440122346967,0.3373206992844302,0.9982245823548548
alpha_global,late_abrupt,True,mean_lambda,30,-0.11762087723526682,0.535905686647132,0.9982245823548548
alpha_global,late_abrupt,True,sd_lambda,30,0.14927697441601778,0.43110163086919145,0.9982245823548548
alpha_global,late_abrupt,True,multilevel,30,0.24815929734796735,0.18608029228982131,0.9982245823548548
alpha_global,late_abrupt,True,pivot_rate,30,0.37720668706172134,0.03989210910114618,0.9982245823548548
alpha_global,late_abrupt,True,compound_pivot_fraction,30,0.1889695012628284,0.31726377193710814,0.9982245823548548
alpha_global,late_abrupt,True,pivot_depth,30,0.40956618464961064,0.024602214878570925,0.9982245823548548
alpha_global,late_abrupt,True,tree_span_events,30,-0.17777283456317217,0.34729789533172956,0.9982245823548548
alpha_global,late_abrupt,True,tree_span_time,30,-0.06829810901001113,0.7198884259266681,0.9982245823548548
alpha_global,late_abrupt,True,tree_root_fraction,30,-0.277763385550925,0.13723932295644709,0.9982245823548548
alpha_global,late_abrupt,True,tree_ascending_fraction,30,0.3068105942577343,0.09912443089020553,0.9982245823548548
alpha_global,late_abrupt,True,occ_L2,30,0.12080156030092597,0.5248560171519988,0.9982245823548548
alpha_global,late_abrupt,True,occ_L3,30,-0.19726529328274225,0.2960843719196195,0.9982245823548548
alpha_global,late_abrupt,True,occ_L4,30,-0.10613106512446026,0.5767189179627722,0.9982245823548548
alpha_global,late_abrupt,True,occ_L5,30,0.49282210080282923,0.005659406317207761,0.5353798376078542
alpha_global,late_abrupt,True,occ_L6,30,0.14351292476557254,0.44930067287119524,0.9982245823548548
alpha_global,late_abrupt,True,occ_L7,30,0.029263067540185986,0.8780020480740196,0.9982245823548548
alpha_global,late_abrupt,True,occ_L8,30,0.027677774083382563,0.8845661091297896,0.9982245823548548
alpha_global,late_abrupt,True,occ_L9,30,0.307482280148267,0.09834932163469906,0.9982245823548548
alpha_global,late_abrupt,True,occ_L10,30,-0.05340349439742398,0.7792672840781456,0.9982245823548548
alpha_global,late_abrupt,True,occ_L11,30,-0.25842080293703196,0.16794463080826305,0.9982245823548548
alpha_global,early_gradual,True,mean_H,30,-0.33169971040320784,0.07334451557157862,0.9982245823548548
alpha_global,early_gradual,True,sd_H,30,-0.04961067853170189,0.7945993085612236,0.9982245823548548
alpha_global,early_gradual,True,mean_D,30,0.06397563942049236,0.7369734978916976,0.9982245823548548
alpha_global,early_gradual,True,sd_D,30,0.07985212190582885,0.6748839538854772,0.9982245823548548
alpha_global,early_gradual,True,mean_lambda,30,-0.29264220593555745,0.11656901950861144,0.9982245823548548
alpha_global,early_gradual,True,sd_lambda,30,-0.1243604004449388,0.5126248379279993,0.9982245823548548
alpha_global,early_gradual,True,multilevel,30,-0.04782463972412701,0.801845602547829,0.9982245823548548
alpha_global,early_gradual,True,pivot_rate,30,0.07845859595433699,0.6802576231017097,0.9982245823548548
alpha_global,early_gradual,True,compound_pivot_fraction,30,-0.06512062413826263,0.7324354493382368,0.9982245823548548
alpha_global,early_gradual,True,pivot_depth,30,0.024265363046262936,0.8987204188021702,0.9982245823548548
alpha_global,early_gradual,True,tree_span_events,30,-0.10924463300440242,0.5655234596631515,0.9982245823548548
alpha_global,early_gradual,True,tree_span_time,30,-0.2053392658509455,0.27635189180534453,0.9982245823548548
alpha_global,early_gradual,True,tree_root_fraction,30,0.10596256091077626,0.5773276143733584,0.9982245823548548
alpha_global,early_gradual,True,tree_ascending_fraction,30,-0.13397129269540628,0.48031080127447484,0.9982245823548548
alpha_global,early_gradual,True,occ_L2,30,0.09350192732038962,0.623108997781993,0.9982245823548548
alpha_global,early_gradual,True,occ_L3,30,-0.14565070557783127,0.44250341829036566,0.9982245823548548
alpha_global,early_gradual,True,occ_L4,30,0.12405028298709543,0.5136850472833705,0.9982245823548548
alpha_global,early_gradual,True,occ_L5,30,0.10619444536072978,0.5764900403338966,0.9982245823548548
alpha_global,early_gradual,True,occ_L6,30,-0.14405262404589006,0.4475793921533006,0.9982245823548548
alpha_global,early_gradual,True,occ_L7,30,-0.21861270822076365,0.24579760807775267,0.9982245823548548
alpha_global,early_gradual,True,occ_L8,30,0.004514762867822,0.981109699928233,1.0
alpha_global,early_gradual,True,occ_L9,30,0.07120500727634602,0.7084719253121343,0.9982245823548548
alpha_global,early_gradual,True,occ_L10,30,-0.06881829733625272,0.7178410220405063,0.9982245823548548
alpha_global,early_gradual,True,occ_L11,30,0.09624393989276217,0.6129075584082354,0.9982245823548548
alpha_global,late_gradual,True,mean_H,30,-0.1758021783137828,0.35275525710897715,0.9982245823548548
alpha_global,late_gradual,True,sd_H,30,0.00867630700778643,0.9637059421012134,1.0
alpha_global,late_gradual,True,mean_D,30,-0.04275342479884634,0.8225065736878949,0.9982245823548548
alpha_global,late_gradual,True,sd_D,30,-0.05919332002187752,0.7560201077699438,0.9982245823548548
alpha_global,late_gradual,True,mean_lambda,30,-0.1681140224598266,0.37453205021553543,0.9982245823548548
alpha_global,late_gradual,True,sd_lambda,30,0.03136818687430478,0.869297908673841,0.9982245823548548
alpha_global,late_gradual,True,multilevel,30,0.11598461148776423,0.541632850931948,0.9982245823548548
alpha_global,late_gradual,True,pivot_rate,30,0.17952419393971691,0.3424907094706518,0.9982245823548548
alpha_global,late_gradual,True,compound_pivot_fraction,30,0.17861917139490185,0.34496979997976585,0.9982245823548548
alpha_global,late_gradual,True,pivot_depth,30,0.09632925472747497,0.6125912726882877,0.9982245823548548
alpha_global,late_gradual,True,tree_span_events,30,0.12550067066380435,0.5087358488575255,0.9982245823548548
alpha_global,late_gradual,True,tree_span_time,30,0.20489432703003335,0.2774166832456208,0.9982245823548548
alpha_global,late_gradual,True,tree_root_fraction,30,-0.11777535112291687,0.5353664991991103,0.9982245823548548
alpha_global,late_gradual,True,tree_ascending_fraction,30,0.10731382096832413,0.5724544612656701,0.9982245823548548
alpha_global,late_gradual,True,occ_L2,30,,,
alpha_global,late_gradual,True,occ_L3,30,-0.2402716005142701,0.2009200062546381,0.9982245823548548
alpha_global,late_gradual,True,occ_L4,30,-0.005800535431895961,0.9757312706861602,1.0
alpha_global,late_gradual,True,occ_L5,30,0.3425873895221572,0.06384992902182693,0.9982245823548548
alpha_global,late_gradual,True,occ_L6,30,0.13653523374300075,0.4718714212309298,0.9982245823548548
alpha_global,late_gradual,True,occ_L7,30,0.10269899572918476,0.589172737633957,0.9982245823548548
alpha_global,late_gradual,True,occ_L8,30,0.19221279041983488,0.30887448125434486,0.9982245823548548
alpha_global,late_gradual,True,occ_L9,30,0.16221954267251265,0.39174771775178335,0.9982245823548548
alpha_global,late_gradual,True,occ_L10,30,-0.058930032087177904,0.7570729045073417,0.9982245823548548
alpha_global,late_gradual,True,occ_L11,30,-0.20737580510894527,0.27151186915208014,0.9982245823548548
beta_global,baseline,False,mean_H,30,-0.008160998528244022,0.9658602574722396,0.9976947347786866
beta_global,baseline,False,sd_H,30,0.03182728767902848,0.8674015934952514,0.989854645308112
beta_global,baseline,False,mean_D,30,-0.15197720796720968,0.4227172490908815,0.9894404911404886
beta_global,baseline,False,sd_D,30,-0.15197720796720968,0.4227172490908815,0.9894404911404886
beta_global,baseline,False,mean_lambda,30,-0.013072630920686284,0.9453382240778505,0.9920481792692906
beta_global,baseline,False,sd_lambda,30,-0.013128616257383787,0.9451044762908616,0.9920481792692906
beta_global,baseline,False,multilevel,30,-0.16678011573116946,0.37838865522672466,0.9894404911404886
beta_global,baseline,False,pivot_rate,30,-0.23002093188188164,0.2213973580536953,0.9894404911404886
beta_global,baseline,False,compound_pivot_fraction,30,0.15845709105631156,0.4029696407593388,0.9894404911404886
beta_global,baseline,False,pivot_depth,30,-0.01683765165932634,0.9296295278055688,0.9920481792692906
beta_global,baseline,False,tree_span_events,30,-0.09260085608985458,0.6264764657506341,0.989854645308112
beta_global,baseline,False,tree_span_time,30,-0.11813125695216908,0.5341252028753447,0.989854645308112
beta_global,baseline,False,tree_root_fraction,30,-0.2148351093182019,0.25425524940080196,0.9894404911404886
beta_global,baseline,False,tree_ascending_fraction,30,-0.0810962151321016,0.670099715954136,0.989854645308112
beta_global,baseline,False,occ_L2,30,,,
beta_global,baseline,False,occ_L3,30,0.05692855849765747,0.7650899112018811,0.989854645308112
beta_global,baseline,False,occ_L4,30,-0.15118578920369094,0.4251652467870076,0.9894404911404886
beta_global,baseline,False,occ_L5,30,-0.043027121745430184,0.8213883808728453,0.989854645308112
beta_global,baseline,False,occ_L6,30,0.25797575141899637,0.1687041393081721,0.9894404911404886
beta_global,baseline,False,occ_L7,30,-0.13510259897578086,0.4765774795618146,0.9894404911404886
beta_global,baseline,False,occ_L8,30,0.11672542756656226,0.539036314799095,0.989854645308112
beta_global,baseline,False,occ_L9,30,0.1077832971457823,0.5707656870688235,0.989854645308112
beta_global,baseline,False,occ_L10,30,0.20980801974783314,0.2658038342768375,0.9894404911404886
beta_global,baseline,False,occ_L11,30,-0.18391221174920674,0.3306240749845836,0.9894404911404886
beta_global,early_abrupt,False,mean_H,30,0.3268759950176408,0.07788461338981059,0.9894404911404886
beta_global,early_abrupt,False,sd_H,30,-0.03772954948242465,0.8430900894188692,0.989854645308112
beta_global,early_abrupt,False,mean_D,30,-0.13007996710807096,0.4932663786003417,0.9894404911404886
beta_global,early_abrupt,False,sd_D,30,-0.13007996710807096,0.4932663786003417,0.9894404911404886
beta_global,early_abrupt,False,mean_lambda,30,0.291708774974088,0.11779345885227958,0.9894404911404886
beta_global,early_abrupt,False,sd_lambda,30,-0.0807923456467646,0.6712671067773242,0.989854645308112
beta_global,early_abrupt,False,multilevel,30,-0.12493754683597165,0.5106546020132453,0.989854645308112
beta_global,early_abrupt,False,pivot_rate,30,-0.02488727505533346,0.8961383967346174,0.9917264923863099
beta_global,early_abrupt,False,compound_pivot_fraction,30,0.042378778121441626,0.8240377503136543,0.989854645308112
beta_global,early_abrupt,False,pivot_depth,30,0.13498725137847403,0.47695743848730693,0.9894404911404886
beta_global,early_abrupt,False,tree_span_events,30,0.0277592083644956,0.8842287363074495,0.9898591441129636
beta_global,early_abrupt,False,tree_span_time,30,0.04872080088987764,0.798207654785929,0.989854645308112
beta_global,early_abrupt,False,tree_root_fraction,30,-0.005657155972523743,0.9763309842928147,0.9980258640805014
beta_global,early_abrupt,False,tree_ascending_fraction,30,0.06317926262554636,0.7401349993882981,0.989854645308112
beta_global,early_abrupt,False,occ_L2,30,,,
beta_global,early_abrupt,False,occ_L3,30,-0.0890870806374748,0.6396780287996932,0.989854645308112
beta_global,early_abrupt,False,occ_L4,30,-0.14547859349066158,0.4430485961188508,0.9894404911404886
beta_global,early_abrupt,False,occ_L5,30,-0.03539525928067838,0.8526894474009756,0.989854645308112
beta_global,early_abrupt,False,occ_L6,30,0.177210898925998,0.3488488686807079,0.9894404911404886
beta_global,early_abrupt,False,occ_L7,30,0.017665350018091112,0.9261794132478504,0.9920481792692906
beta_global,early_abrupt,False,occ_L8,30,0.11218085484501157,0.5550570444840067,0.989854645308112
beta_global,early_abrupt,False,occ_L9,30,-0.10064036393226007,0.5966986014138097,0.989854645308112
beta_global,early_abrupt,False,occ_L10,30,0.2506305442017206,0.18159277362841772,0.9894404911404886
beta_global,early_abrupt,False,occ_L11,30,-0.003811828629873547,0.9840504551406362,0.9995337664977442
beta_global,late_abrupt,False,mean_H,30,0.29060885927776803,0.1192484968053646,0.9894404911404886
beta_global,late_abrupt,False,sd_H,30,-0.2632398753894082,0.15987553765172338,0.9894404911404886
beta_global,late_abrupt,False,mean_D,30,0.18486562466203627,0.3280794128743129,0.9894404911404886
beta_global,late_abrupt,False,sd_D,30,0.18486562466203627,0.3280794128743129,0.9894404911404886
beta_global,late_abrupt,False,mean_lambda,30,0.26004070662713025,0.16520065751044197,0.9894404911404886
beta_global,late_abrupt,False,sd_lambda,30,-0.2556742323097464,0.17267071247383917,0.9894404911404886
beta_global,late_abrupt,False,multilevel,30,0.196116135138184,0.29896351505458707,0.9894404911404886
beta_global,late_abrupt,False,pivot_rate,30,0.38441543622039576,0.035956274940470836,0.9894404911404886
beta_global,late_abrupt,False,compound_pivot_fraction,30,0.054121489211793924,0.7763738007152172,0.989854645308112
beta_global,late_abrupt,False,pivot_depth,30,0.20470473120868463,0.27787121001170584,0.9894404911404886
beta_global,late_abrupt,False,tree_span_events,30,-0.182507827184372,0.33439430010394283,0.9894404911404886
beta_global,late_abrupt,False,tree_span_time,30,-0.04561130298554479,0.8108478656044329,0.989854645308112
beta_global,late_abrupt,False,tree_root_fraction,30,-0.040396974963659585,0.8321477654066836,0.989854645308112
beta_global,late_abrupt,False,tree_ascending_fraction,30,-0.0921629288597292,0.6281157472030396,0.989854645308112
beta_global,late_abrupt,False,occ_L2,30,,,
beta_global,late_abrupt,False,occ_L3,30,-0.06182216944833071,0.7455320120788225,0.989854645308112
beta_global,late_abrupt,False,occ_L4,30,-0.16574838603294895,0.38138739011902834,0.9894404911404886
beta_global,late_abrupt,False,occ_L5,30,-0.02993181318435645,0.8752353926675808,0.989854645308112
beta_global,late_abrupt,False,occ_L6,30,0.342321647329148,0.06406963040541777,0.9894404911404886
beta_global,late_abrupt,False,occ_L7,30,0.2123810245202958,0.25985101907729435,0.9894404911404886
beta_global,late_abrupt,False,occ_L8,30,0.19403274862291803,0.30422818076557046,0.9894404911404886
beta_global,late_abrupt,False,occ_L9,30,-0.18719252483520146,0.32191949932039315,0.9894404911404886
beta_global,late_abrupt,False,occ_L10,30,-0.1804427750958623,0.3399855199388822,0.9894404911404886
beta_global,late_abrupt,False,occ_L11,30,0.21683496010743755,0.24975426654944452,0.9894404911404886
beta_global,early_gradual,False,mean_H,30,0.13700471487370047,0.47033450898513507,0.9894404911404886
beta_global,early_gradual,False,sd_H,30,0.24724602356245243,0.18775813657409252,0.9894404911404886
beta_global,early_gradual,False,mean_D,30,0.03606483070629662,0.8499337805952477,0.989854645308112
beta_global,early_gradual,False,sd_D,30,0.03606483070629662,0.8499337805952477,0.989854645308112
beta_global,early_gradual,False,mean_lambda,30,0.11742346864058684,0.5365951126801748,0.989854645308112
beta_global,early_gradual,False,sd_lambda,30,0.14177609966112686,0.45486399932855337,0.9894404911404886
beta_global,early_gradual,False,multilevel,30,0.03606483070629662,0.8499337805952477,0.989854645308112
beta_global,early_gradual,False,pivot_rate,30,-0.1074954988142049,0.5718006735801596,0.989854645308112
beta_global,early_gradual,False,compound_pivot_fraction,30,0.17727820365520375,0.34866288502431403,0.9894404911404886
beta_global,early_gradual,False,pivot_depth,30,0.18516865819074751,0.3272731376088255,0.9894404911404886
beta_global,early_gradual,False,tree_span_events,30,-0.09625668688141362,0.6128602974586892,0.989854645308112
beta_global,early_gradual,False,tree_span_time,30,-0.1670745272525028,0.37753546837128815,0.9894404911404886
beta_global,early_gradual,False,tree_root_fraction,30,0.00025887335684796146,0.998916747998589,1.0
beta_global,early_gradual,False,tree_ascending_fraction,30,-0.07434321267749176,0.69621618904043,0.989854645308112
beta_global,early_gradual,False,occ_L2,30,0.6948083337796512,2.041418412505189e-05,0.011860640976655148
beta_global,early_gradual,False,occ_L3,30,0.052089692326499494,0.784569308458409,0.989854645308112
beta_global,early_gradual,False,occ_L4,30,0.21121801550973945,0.2625308201705051,0.9894404911404886
beta_global,early_gradual,False,occ_L5,30,0.078129709584612,0.6815281176590229,0.989854645308112
beta_global,early_gradual,False,occ_L6,30,-0.29084364846218785,0.11893679109137627,0.9894404911404886
beta_global,early_gradual,False,occ_L7,30,-0.10255376615565842,0.5897023024544132,0.989854645308112
beta_global,early_gradual,False,occ_L8,30,-0.150619042784228,0.4269230909754377,0.9894404911404886
beta_global,early_gradual,False,occ_L9,30,-0.0905468082512455,0.6341803012981185,0.989854645308112
beta_global,early_gradual,False,occ_L10,30,0.2200309038417049,0.2426711422582179,0.9894404911404886
beta_global,early_gradual,False,occ_L11,30,0.31591247000165446,0.08900585137222074,0.9894404911404886
beta_global,late_gradual,False,mean_H,30,-0.03377704349494347,0.8593562855740638,0.989854645308112
beta_global,late_gradual,False,sd_H,30,-0.07254923823704724,0.703213306987938,0.989854645308112
beta_global,late_gradual,False,mean_D,30,-0.15927535283667163,0.4005137257687566,0.9894404911404886
beta_global,late_gradual,False,sd_D,30,-0.15927535283667163,0.4005137257687566,0.9894404911404886
beta_global,late_gradual,False,mean_lambda,30,0.0006709908969251861,0.997192252482564,1.0
beta_global,late_gradual,False,sd_lambda,30,-0.03115264797507789,0.8701884376023065,0.989854645308112
beta_global,late_gradual,False,multilevel,30,-0.15936381457791918,0.4002487286879286,0.9894404911404886
beta_global,late_gradual,False,pivot_rate,30,0.08144267412411203,0.6687696252940261,0.989854645308112
beta_global,late_gradual,False,compound_pivot_fraction,30,0.031095682767693176,0.87042382332134,0.989854645308112
beta_global,late_gradual,False,pivot_depth,30,-0.021644568969562007,0.9096121329330917,0.9920481792692906
beta_global,late_gradual,False,tree_span_events,30,-0.07831326080894202,0.6808189501029563,0.989854645308112
beta_global,late_gradual,False,tree_span_time,30,-0.012235817575083427,0.9488325740980202,0.9920481792692906
beta_global,late_gradual,False,tree_root_fraction,30,-0.02496921720183342,0.8957982705265911,0.9917264923863099
beta_global,late_gradual,False,tree_ascending_fraction,30,0.03436311498029476,0.8569406279040188,0.989854645308112
beta_global,late_gradual,False,occ_L2,30,,,
beta_global,late_gradual,False,occ_L3,30,-0.07283570407292297,0.7020943785533923,0.989854645308112
beta_global,late_gradual,False,occ_L4,30,0.05022995939095888,0.7920906440982783,0.989854645308112
beta_global,late_gradual,False,occ_L5,30,0.14629512379048595,0.4404654005960913,0.9894404911404886
beta_global,late_gradual,False,occ_L6,30,-0.19851418881945912,0.292975303476782,0.9894404911404886
beta_global,late_gradual,False,occ_L7,30,0.03648171777603613,0.8482189263040393,0.989854645308112
beta_global,late_gradual,False,occ_L8,30,-0.15065557201102805,0.42680966984536256,0.9894404911404886
beta_global,late_gradual,False,occ_L9,30,-0.3507781003132862,0.057361969823898434,0.9894404911404886
beta_global,late_gradual,False,occ_L10,30,-0.10196281470219984,0.5918592821430795,0.989854645308112
beta_global,late_gradual,False,occ_L11,30,0.15934629365248748,0.40030120667506164,0.9894404911404886
beta_global,early_abrupt,True,mean_H,30,-0.06135857613202753,0.7473783954603839,0.9982245823548548
beta_global,early_abrupt,True,sd_H,30,-0.0353726362625139,0.8527825838498352,0.9982245823548548
beta_global,early_abrupt,True,mean_D,30,-0.037957254823721864,0.8421548471020605,0.9982245823548548
beta_global,early_abrupt,True,sd_D,30,-0.0964746893436264,0.6120522635553487,0.9982245823548548
beta_global,early_abrupt,True,mean_lambda,30,-0.04376391982182627,0.8183798918925977,0.9982245823548548
beta_global,early_abrupt,True,sd_lambda,30,-0.016240266963292546,0.9321204011287032,0.9982245823548548
beta_global,early_abrupt,True,multilevel,30,-0.06520023121658193,0.7321202600845993,0.9982245823548548
beta_global,early_abrupt,True,pivot_rate,30,-0.15731972637472308,0.4063974317960757,0.9982245823548548
beta_global,early_abrupt,True,compound_pivot_fraction,30,0.08857943172343959,0.6415943827161307,0.9982245823548548
beta_global,early_abrupt,True,pivot_depth,30,-0.07458533939516854,0.6952736656606698,0.9982245823548548
beta_global,early_abrupt,True,tree_span_events,30,-0.18665183537263624,0.3233444401582555,0.9982245823548548
beta_global,early_abrupt,True,tree_span_time,30,-0.20222469410456062,0.28386083333448403,0.9982245823548548
beta_global,early_abrupt,True,tree_root_fraction,30,-0.01829916568317792,0.9235383481082078,0.9982245823548548
beta_global,early_abrupt,True,tree_ascending_fraction,30,-0.13506898420732133,0.4766881915733779,0.9982245823548548
beta_global,early_abrupt,True,occ_L2,30,,,
beta_global,early_abrupt,True,occ_L3,30,-0.05281557393798828,0.781638731174392,0.9982245823548548
beta_global,early_abrupt,True,occ_L4,30,-0.20147141788594597,0.28569632901653597,0.9982245823548548
beta_global,early_abrupt,True,occ_L5,30,-0.1559153540415602,0.41065253954344905,0.9982245823548548
