subject,condition,frontend,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,tree_ascending_fraction,occ_L1,occ_L2,occ_L3,occ_L4,occ_L5,occ_L6,occ_L7,occ_L8,occ_L9,occ_L10,occ_L11,occ_L12
S25,late_gradual,theta_global,9.375,1.2091139407595672,1.0,0.0,9.375,1.2091139407595672,0.0,0.20833333333333334,0.4,1.8,1.55,0.6060546875,0.16666666666666666,0.4,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.2916666666666667,0.4166666666666667,0.125,0.0
S25,late_gradual,alpha_global,9.125,1.2958965337120694,1.0,0.0,9.125,1.2958965337120694,0.0,0.3333333333333333,0.5,1.75,1.5,0.5021306818181818,0.08333333333333333,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.125,0.3333333333333333,0.2916666666666667,0.125,0.0
S25,late_gradual,beta_global,9.375,1.0959411282189109,1.0,0.0,9.375,1.0959411282189109,0.0,0.25,0.6666666666666666,1.6666666666666667,1.7272727272727273,0.5887784090909091,0.08333333333333333,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.16666666666666666,0.3333333333333333,0.2916666666666667,0.16666666666666666,0.0
S25,late_gradual,mu_central,9.0,1.6939791077198396,1.0,0.0,9.0,1.6939791077198396,0.0,0.20833333333333334,1.0,3.0,2.3043478260869565,0.7601902173913043,0.041666666666666664,0.6086956521739131,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.125,0.0
S25,late_gradual,beta_central,9.625,1.1726039399558574,1.0,0.0,9.625,1.1726039399558574,0.0,0.20833333333333334,0.6,1.8,2.272727272727273,0.7688210227272727,0.08333333333333333,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.2916666666666667,0.3333333333333333,0.25,0.0
S26,baseline,gait,8.416666666666666,2.062431377865891,1.3333333333333333,0.7613869876268811,8.083333333333334,2.7173623186859888,0.16666666666666666,0.25,1.0,3.3333333333333335,2.0454545454545454,0.6667258522727273,0.08333333333333333,0.45454545454545453,0.0,0.041666666666666664,0.16666666666666666,0.16666666666666666,0.125,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.0
S26,baseline,theta_global,9.5,1.0215078369104984,1.0,0.0,9.5,1.0215078369104984,0.0,0.16666666666666666,0.5,1.5,2.0952380952380953,0.6748511904761905,0.125,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.125,0.25,0.4583333333333333,0.125,0.0
S26,baseline,alpha_global,9.791666666666666,0.721060008759246,1.0,0.0,9.791666666666666,0.721060008759246,0.0,0.08333333333333333,0.0,1.0,1.1363636363636365,0.3893821022727273,0.08333333333333333,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.25,0.5833333333333334,0.125,0.0
S26,baseline,beta_global,8.791666666666666,1.793203755891931,1.0,0.0,8.791666666666666,1.793203755891931,0.0,0.20833333333333334,0.8,2.8,2.238095238095238,0.7185639880952381,0.125,0.5714285714285714,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.2916666666666667,0.16666666666666666,0.0
S26,baseline,mu_central,9.25,1.1515584902738285,1.0,0.0,9.25,1.1515584902738285,0.0,0.20833333333333334,1.0,2.6,1.35,0.4060546875,0.16666666666666666,0.4,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.375,0.375,0.08333333333333333,0.0
S26,baseline,beta_central,9.291666666666666,1.5174110293140939,1.0,0.0,9.291666666666666,1.5174110293140939,0.0,0.25,0.3333333333333333,1.8333333333333333,2.5238095238095237,0.8539806547619048,0.125,0.47619047619047616,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.125,0.20833333333333334,0.4583333333333333,0.125,0.0
S26,early_abrupt,gait,9.458333333333334,1.1787674722451362,1.0,0.0,9.458333333333334,1.1787674722451362,0.0,0.20833333333333334,0.6,2.2,1.3,0.4140625,0.16666666666666666,0.4,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.2916666666666667,0.4583333333333333,0.125,0.0
S26,early_abrupt,theta_global,9.125,1.4540049638094805,1.0416666666666667,0.2041241452319315,9.083333333333334,1.5580552724098262,0.041666666666666664,0.25,0.8333333333333334,2.6666666666666665,1.619047619047619,0.5654761904761905,0.125,0.5238095238095238,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.2916666666666667,0.2916666666666667,0.16666666666666666,0.0
S26,early_abrupt,alpha_global,9.333333333333334,1.4039282363260677,1.0,0.0,9.333333333333334,1.4039282363260677,0.0,0.2916666666666667,0.5714285714285714,1.5714285714285714,2.0454545454545454,0.66796875,0.08333333333333333,0.5454545454545454,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.125,0.25,0.375,0.16666666666666666,0.0
S26,early_abrupt,beta_global,9.083333333333334,1.717345440591042,1.0833333333333333,0.408248290463863,9.0,1.956038587687303,0.041666666666666664,0.20833333333333334,0.6,2.8,1.45,0.478515625,0.16666666666666666,0.4,0.0,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.0,0.125,0.041666666666666664,0.16666666666666666,0.4583333333333333,0.125,0.0
S26,early_abrupt,mu_central,9.166666666666666,1.1671841502435296,1.0,0.0,9.166666666666666,1.1671841502435296,0.0,0.16666666666666666,0.25,1.75,1.2727272727272727,0.45543323863636365,0.08333333333333333,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2916666666666667,0.2916666666666667,0.20833333333333334,0.16666666666666666,0.0
S26,early_abrupt,beta_central,9.041666666666666,1.6279933411536363,1.0416666666666667,0.2041241452319315,9.0,1.7693034738587656,0.041666666666666664,0.25,0.6666666666666666,2.3333333333333335,1.7142857142857142,0.53125,0.125,0.5714285714285714,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.125,0.08333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.0
S26,late_abrupt,gait,9.0,1.4446302370292303,1.0,0.0,9.0,1.4446302370292303,0.0,0.3333333333333333,0.5,2.0,2.1904761904761907,0.7234002976190477,0.125,0.5714285714285714,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.16666666666666666,0.375,0.16666666666666666,0.16666666666666666,0.0
S26,late_abrupt,theta_global,9.375,1.3125646981983485,1.0,0.0,9.375,1.3125646981983485,0.0,0.25,0.5,2.0,1.65,0.5494140625,0.16666666666666666,0.4,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.125,0.2916666666666667,0.2916666666666667,0.20833333333333334,0.0
S26,late_abrupt,alpha_global,9.416666666666666,0.928611242975073,1.0,0.0,9.416666666666666,0.928611242975073,0.0,0.20833333333333334,0.4,1.4,2.0454545454545454,0.71484375,0.08333333333333333,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.25,0.4583333333333333,0.08333333333333333,0.0
S26,late_abrupt,beta_global,9.291666666666666,1.1601786469133204,1.0,0.0,9.291666666666666,1.1601786469133204,0.0,0.2916666666666667,0.7142857142857143,1.8571428571428572,1.6363636363636365,0.5419034090909091,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.20833333333333334,0.20833333333333334,0.4583333333333333,0.08333333333333333,0.0
