frontend,condition,feature,n,mean_change,paired_dz,p,q_fdr
alpha_global,early_gradual,occ_L4,30,-0.004166666666666667,-0.11836241732808939,0.5218930239354947,0.9305120543675008
alpha_global,early_gradual,occ_L5,30,0.0041666666666666675,0.10835539067466425,0.5574563573803143,0.9305120543675008
alpha_global,early_gradual,occ_L6,30,4.625929269271486e-19,8.136026394744311e-18,1.0,1.0
alpha_global,early_gradual,occ_L7,30,0.011111111111111112,0.1648702246566206,0.373949329184582,0.9305120543675008
alpha_global,early_gradual,occ_L8,30,0.03055555555555555,0.3292458688241689,0.08173237635499857,0.9305120543675008
alpha_global,early_gradual,occ_L9,30,-0.025,-0.26104829840322025,0.16345439774963905,0.9305120543675008
alpha_global,early_gradual,occ_L10,30,-0.01666666666666666,-0.1435406131993848,0.4381252150631594,0.9305120543675008
alpha_global,early_gradual,occ_L11,30,2.7755575615628915e-18,4.2276033262255763e-17,0.9999999999999998,1.0
alpha_global,late_gradual,mean_H,30,-0.08749999999999994,-0.22418161773127673,0.22936044973413067,0.9305120543675008
alpha_global,late_gradual,sd_H,30,0.05251691698080903,0.13683386361800084,0.4596109364906076,0.9305120543675008
alpha_global,late_gradual,mean_D,30,-0.00277777777777779,-0.09012907022553798,0.6252664336285315,0.9329372184298724
alpha_global,late_gradual,sd_D,30,-0.01780555765470287,-0.12698176228610167,0.4922733775060643,0.9305120543675008
alpha_global,late_gradual,mean_lambda,30,-0.08472222222222202,-0.20734134785351926,0.26539962259021055,0.9305120543675008
alpha_global,late_gradual,sd_lambda,30,0.04374868392076089,0.10114488909460936,0.5838303657994254,0.9305120543675008
alpha_global,late_gradual,multilevel,30,-0.0027777777777777775,-0.10421815207042287,0.5725145639415322,0.9305120543675008
alpha_global,late_gradual,pivot_rate,30,0.012499999999999995,0.14262870054725077,0.4410104504223909,0.9305120543675008
alpha_global,late_gradual,compound_pivot_fraction,30,0.06335978835978837,0.18682465874826015,0.3146357723391654,0.9305120543675008
alpha_global,late_gradual,pivot_depth,30,0.026402116402116396,0.02761547942006462,0.8808208994945207,0.9867852259112306
alpha_global,late_gradual,tree_span_events,30,0.03302308802308802,0.06783983011443748,0.7129111413748077,0.9812550639243697
alpha_global,late_gradual,tree_span_time,30,0.009829424142433653,0.06041393791953372,0.7430985308546249,0.9812550639243697
alpha_global,late_gradual,tree_root_fraction,30,-0.005555555555555555,-0.12056674853428834,0.5142272204810283,0.9305120543675008
alpha_global,late_gradual,tree_ascending_fraction,30,0.033314511575381144,0.18692009446368393,0.31439295303087317,0.9305120543675008
alpha_global,late_gradual,occ_L2,30,0.0,,,
alpha_global,late_gradual,occ_L3,30,-0.0013888888888888887,-0.08054623361424613,0.6623617732700398,0.9433637376876324
alpha_global,late_gradual,occ_L4,30,-0.002777777777777778,-0.08493485944097812,0.6452574929886925,0.9360765896525011
alpha_global,late_gradual,occ_L5,30,-4.625929269271486e-19,-1.3368855554576669e-17,0.9999999999999999,1.0
alpha_global,late_gradual,occ_L6,30,0.005555555555555556,0.11730464439517531,0.5255933948458422,0.9305120543675008
alpha_global,late_gradual,occ_L7,30,0.022222222222222223,0.3306131648650679,0.08053702647793418,0.9305120543675008
alpha_global,late_gradual,occ_L8,30,0.011111111111111112,0.10953979006011125,0.5531831633393238,0.9305120543675008
alpha_global,late_gradual,occ_L9,30,-0.024999999999999998,-0.21068401719646607,0.2579367237229306,0.9305120543675008
alpha_global,late_gradual,occ_L10,30,-0.0027777777777777753,-0.022017894913515242,0.904841944635659,1.0
alpha_global,late_gradual,occ_L11,30,-0.009722222222222224,-0.15086912497929011,0.4153560650048208,0.9305120543675008
beta_global,early_abrupt,mean_H,30,0.03749999999999988,0.11266097253140973,0.5420037777705813,0.9587963561008681
beta_global,early_abrupt,sd_H,30,0.04252059981622713,0.12186879293443807,0.5097283247392956,0.9587963561008681
beta_global,early_abrupt,mean_D,30,0.006944444444444457,0.22322226298951053,0.23131001019549569,0.9587963561008681
beta_global,early_abrupt,sd_D,30,0.03402069087198858,0.22322226298951023,0.23131001019549643,0.9587963561008681
beta_global,early_abrupt,mean_lambda,30,0.030555555555555478,0.08870808591463307,0.6307075030778725,0.9587963561008681
beta_global,early_abrupt,sd_lambda,30,0.06230728376423368,0.1634100781241717,0.3781379828512242,0.9587963561008681
beta_global,early_abrupt,multilevel,30,0.006944444444444445,0.28148707373091864,0.13397251720606623,0.9587963561008681
beta_global,early_abrupt,pivot_rate,30,0.015277777777777779,0.20934219322766207,0.2609139061327827,0.9587963561008681
beta_global,early_abrupt,compound_pivot_fraction,30,0.002420634920634912,0.007411024140287362,0.9678994569948409,1.0
beta_global,early_abrupt,pivot_depth,30,0.04523809523809525,0.05955807609778839,0.7466056987084517,0.9587963561008681
beta_global,early_abrupt,tree_span_events,30,-0.19817774013426187,-0.5099530032866197,0.009149688177035448,0.4123695641629745
beta_global,early_abrupt,tree_span_time,30,-0.07354491636081313,-0.5785495053656796,0.0035928353437382535,0.3377265223113958
beta_global,early_abrupt,tree_root_fraction,30,0.01944444444444444,0.36476353224647984,0.05518414554995838,0.9587963561008681
beta_global,early_abrupt,tree_ascending_fraction,30,-0.016654432523997727,-0.10599148702028416,0.5660353417091312,0.9587963561008681
beta_global,early_abrupt,occ_L2,30,0.0,,,
beta_global,early_abrupt,occ_L3,30,0.0013888888888888887,0.10421815207042287,0.5725145639415321,0.9587963561008681
beta_global,early_abrupt,occ_L4,30,0.0013888888888888885,0.05420513403006979,0.7686637844359999,0.9587963561008681
beta_global,early_abrupt,occ_L5,30,0.012499999999999999,0.28426212121978456,0.13032542545386233,0.9587963561008681
beta_global,early_abrupt,occ_L6,30,0.002777777777777778,0.047194730107536324,0.7978498621354133,0.9739985329964786
beta_global,early_abrupt,occ_L7,30,-0.015277777777777777,-0.19650853597242363,0.29065642705453143,0.9587963561008681
beta_global,early_abrupt,occ_L8,30,-0.022222222222222223,-0.25048971643405976,0.18058789440264006,0.9587963561008681
beta_global,early_abrupt,occ_L9,30,0.009722222222222217,0.0627198676741953,0.7336773212293137,0.9587963561008681
beta_global,early_abrupt,occ_L10,30,0.009722222222222219,0.0726229796145518,0.6937109641487793,0.9587963561008681
beta_global,early_abrupt,occ_L11,30,0.0069444444444444475,0.08256581196309157,0.6544668862820553,0.9587963561008681
beta_global,late_abrupt,mean_H,30,0.07777777777777756,0.23951270557953575,0.19985621664930805,0.9587963561008681
beta_global,late_abrupt,sd_H,30,0.007455016108487744,0.021154608967739862,0.9085553499629259,1.0
beta_global,late_abrupt,mean_D,30,0.0013888888888888913,0.08054623361424613,0.6623617732700398,0.9587963561008681
beta_global,late_abrupt,sd_D,30,0.006804138174397717,0.08054623361424615,0.6623617732700398,0.9587963561008681
beta_global,late_abrupt,mean_lambda,30,0.07638888888888881,0.2317938143650299,0.21432574467210372,0.9587963561008681
beta_global,late_abrupt,sd_lambda,30,0.014415351569567388,0.03948318638753674,0.8303004170580682,1.0
beta_global,late_abrupt,multilevel,30,0.0013888888888888887,0.08054623361424612,0.6623617732700398,0.9587963561008681
beta_global,late_abrupt,pivot_rate,30,0.01666666666666667,0.2162734231207966,0.2458019870033873,0.9587963561008681
beta_global,late_abrupt,compound_pivot_fraction,30,-0.019365079365079363,-0.06534802793729648,0.7229909069569537,0.9587963561008681
beta_global,late_abrupt,pivot_depth,30,0.03312169312169314,0.03693575044619783,0.8410905295519414,1.0
beta_global,late_abrupt,tree_span_events,30,-0.06797791580400278,-0.19456449882421614,0.29536363316207254,0.9587963561008681
beta_global,late_abrupt,tree_span_time,30,-0.02398248547195558,-0.2070674258533733,0.2660180566005187,0.9587963561008681
beta_global,late_abrupt,tree_root_fraction,30,-0.002777777777777777,-0.058341716366118325,0.751599623431432,0.9587963561008681
beta_global,late_abrupt,tree_ascending_fraction,30,-0.008061986322855881,-0.06535165246506253,0.7229762077968181,0.9587963561008681
beta_global,late_abrupt,occ_L2,30,0.0013888888888888887,0.18257418583505536,0.3255819880161937,0.9587963561008681
beta_global,late_abrupt,occ_L3,30,0.004166666666666667,0.20804706700540687,0.2638111224365679,0.9587963561008681
beta_global,late_abrupt,occ_L4,30,0.004166666666666667,0.1511113684316681,0.4146161940416227,0.9587963561008681
beta_global,late_abrupt,occ_L5,30,-0.005555555555555555,-0.14822178304721934,0.4234950884933465,0.9587963561008681
beta_global,late_abrupt,occ_L6,30,-0.004166666666666666,-0.07151670048297655,0.6981339170414459,0.9587963561008681
beta_global,late_abrupt,occ_L7,30,-0.008333333333333331,-0.12289901003127184,0.5061840805158234,0.9587963561008681
beta_global,late_abrupt,occ_L8,30,-0.018055555555555557,-0.20056965577498703,0.28099502313984914,0.9587963561008681
beta_global,late_abrupt,occ_L9,30,-0.01805555555555555,-0.17139781309536245,0.35559519092075204,0.9587963561008681
beta_global,late_abrupt,occ_L10,30,0.04444444444444444,0.4822669941371534,0.01316073077115876,0.4123695641629745
beta_global,late_abrupt,occ_L11,30,0.0013888888888888918,0.02298960549897989,0.9006647757394024,1.0
beta_global,early_gradual,mean_H,30,0.0708333333333333,0.1711158918089859,0.3563753360177777,0.9587963561008681
beta_global,early_gradual,sd_H,30,0.027815284001262156,0.07424870406790582,0.6872311624003447,0.9587963561008681
beta_global,early_gradual,mean_D,30,-7.401486830834377e-18,-3.0250266941902766e-16,0.9999999999999987,1.0
beta_global,early_gradual,sd_D,30,0.0,0.0,1.0,1.0
beta_global,early_gradual,mean_lambda,30,0.07083333333333336,0.16975724509977624,0.3601509491554522,0.9587963561008681
beta_global,early_gradual,sd_lambda,30,0.03157075537333202,0.07905913652104797,0.668200513750525,0.9587963561008681
beta_global,early_gradual,multilevel,30,-0.0013888888888888887,-0.10421815207042286,0.5725145639415322,0.9587963561008681
beta_global,early_gradual,pivot_rate,30,-0.0013888888888888896,-0.02046097878773682,0.9115405133817037,1.0
beta_global,early_gradual,compound_pivot_fraction,30,-0.02388888888888889,-0.07049714855702455,0.7022197112926796,0.9587963561008681
beta_global,early_gradual,pivot_depth,30,0.05543650793650792,0.0630277228386422,0.7324226845211701,0.9587963561008681
beta_global,early_gradual,tree_span_events,30,0.007367777150385857,0.02044761287856053,0.9115980490490362,1.0
beta_global,early_gradual,tree_span_time,30,9.93668733138812e-05,0.0008454594852165793,0.9963369005718088,1.0
beta_global,early_gradual,tree_root_fraction,30,-0.004166666666666665,-0.09141853588397716,0.6203474775956459,0.9587963561008681
beta_global,early_gradual,tree_ascending_fraction,30,-0.01608977978543196,-0.1032170862559661,0.57618845162934,0.9587963561008681
beta_global,early_gradual,occ_L2,30,0.0013888888888888887,0.18257418583505536,0.3255819880161937,0.9587963561008681
beta_global,early_gradual,occ_L3,30,0.0027777777777777775,0.18257418583505533,0.32558198801619387,0.9587963561008681
beta_global,early_gradual,occ_L4,30,0.0,0.0,1.0,1.0
beta_global,early_gradual,occ_L5,30,0.004166666666666667,0.0914185358839772,0.6203474775956457,0.9587963561008681
beta_global,early_gradual,occ_L6,30,-0.00972222222222222,-0.16308140781109218,0.3790850019090175,0.9587963561008681
beta_global,early_gradual,occ_L7,30,-0.008333333333333331,-0.1130280071330808,0.5406969736336901,0.9587963561008681
beta_global,early_gradual,occ_L8,30,-0.005555555555555555,-0.05548473901235941,0.7633721085710173,0.9587963561008681
beta_global,early_gradual,occ_L9,30,-0.029166666666666667,-0.21399624418051003,0.2506940172787008,0.9587963561008681
beta_global,early_gradual,occ_L10,30,0.03472222222222222,0.3052273105871175,0.10532163229964443,0.9587963561008681
beta_global,early_gradual,occ_L11,30,0.009722222222222224,0.15086912497929017,0.4153560650048208,0.9587963561008681
beta_global,late_gradual,mean_H,30,-0.013888888888888928,-0.03322656877935339,0.8568571938090184,1.0
beta_global,late_gradual,sd_H,30,0.06210745299772944,0.1398755261821124,0.44979055991449457,0.9587963561008681
beta_global,late_gradual,mean_D,30,-0.0027777777777777753,-0.1280007062127409,0.48883556981941595,0.9587963561008681
beta_global,late_gradual,sd_D,30,-0.013608276348795434,-0.1280007062127411,0.4888355698194153,0.9587963561008681
beta_global,late_gradual,mean_lambda,30,-0.01111111111111119,-0.02614072974240308,0.8871393114519265,1.0
beta_global,late_gradual,sd_lambda,30,0.055989146197334604,0.12176282993300101,0.5100936419455966,0.9587963561008681
beta_global,late_gradual,multilevel,30,-0.0013888888888888887,-0.08054623361424613,0.6623617732700398,0.9587963561008681
beta_global,late_gradual,pivot_rate,30,0.011111111111111108,0.1451611275509457,0.433026283619319,0.9587963561008681
beta_global,late_gradual,compound_pivot_fraction,30,0.02797619047619047,0.08559319726010985,0.6427083344982109,0.9587963561008681
beta_global,late_gradual,pivot_depth,30,0.11853174603174606,0.13541072875066343,0.4642487686938614,0.9587963561008681
beta_global,late_gradual,tree_span_events,30,0.024322103017755222,0.0624952915522185,0.7345930341704443,0.9587963561008681
beta_global,late_gradual,tree_span_time,30,-0.00045398790898112387,-0.0034487861547812756,0.9850584015562445,1.0
beta_global,late_gradual,tree_root_fraction,30,0.013888888888888888,0.3352657166714094,0.0765808745715114,0.9587963561008681
beta_global,late_gradual,tree_ascending_fraction,30,8.720747851182487e-05,0.000519997614351171,0.9977470152318907,1.0
beta_global,late_gradual,occ_L2,30,0.0,,,
beta_global,late_gradual,occ_L3,30,0.0,0.0,1.0,1.0
beta_global,late_gradual,occ_L4,30,0.002777777777777777,0.0964099154385678,0.6014762511281209,0.9587963561008681
beta_global,late_gradual,occ_L5,30,4.625929269271486e-19,1.091562485122849e-17,1.0,1.0
beta_global,late_gradual,occ_L6,30,0.005555555555555556,0.0874164385489952,0.6356716908607613,0.9587963561008681
beta_global,late_gradual,occ_L7,30,0.004166666666666668,0.05420513403006983,0.7686637844359997,0.9587963561008681
beta_global,late_gradual,occ_L8,30,-0.008333333333333333,-0.08493485944097809,0.6452574929886926,0.9587963561008681
beta_global,late_gradual,occ_L9,30,-0.0375,-0.2767480824525804,0.14039239865882838,0.9587963561008681
beta_global,late_gradual,occ_L10,30,0.03472222222222222,0.28372854567432687,0.1310203117334382,0.9587963561008681
beta_global,late_gradual,occ_L11,30,-0.004166666666666663,-0.052629065440408934,0.775197053868787,0.9587963561008681
mu_central,early_abrupt,mean_H,30,0.06250000000000006,0.20454909787189302,0.2717526359741623,1.0
mu_central,early_abrupt,sd_H,30,-0.06714432743924593,-0.23058444416666732,0.21666313333372236,1.0
mu_central,early_abrupt,mean_D,30,-1.4802973661668754e-17,-5.113228362524497e-16,0.9999999999999978,1.0
mu_central,early_abrupt,sd_D,30,0.0,0.0,1.0,1.0
mu_central,early_abrupt,mean_lambda,30,0.0625,0.19536902333615083,0.2934091134288859,1.0
mu_central,early_abrupt,sd_lambda,30,-0.06232069846091671,-0.19952898932681684,0.2834486434688841,1.0
mu_central,early_abrupt,multilevel,30,-0.0027777777777777775,-0.12800070621274104,0.48883556981941545,1.0
mu_central,early_abrupt,pivot_rate,30,-0.008333333333333335,-0.11695830574618833,0.5268080418521841,1.0
mu_central,early_abrupt,compound_pivot_fraction,30,-0.00761904761904761,-0.022909047280891267,0.9010109693583362,1.0
mu_central,early_abrupt,pivot_depth,30,-0.01701058201058204,-0.02232345612655668,0.9035280999717002,1.0
mu_central,early_abrupt,tree_span_events,30,-0.06511345887776095,-0.16917065733363862,0.3617891881113014,1.0
mu_central,early_abrupt,tree_span_time,30,-0.01713123484920718,-0.12250083041921414,0.5075523139522821,1.0
mu_central,early_abrupt,tree_root_fraction,30,0.011111111111111112,0.2033586086391842,0.2744943457986947,1.0
mu_central,early_abrupt,tree_ascending_fraction,30,-0.0318888624723865,-0.2456957832425571,0.18881679995971531,1.0
mu_central,early_abrupt,occ_L2,30,0.0,,,
mu_central,early_abrupt,occ_L3,30,0.0013888888888888887,0.10421815207042287,0.5725145639415321,1.0
mu_central,early_abrupt,occ_L4,30,-0.0027777777777777775,-0.12800070621274104,0.48883556981941545,1.0
mu_central,early_abrupt,occ_L5,30,-0.006944444444444444,-0.19063276772455937,0.3050473008251312,1.0
mu_central,early_abrupt,occ_L6,30,-0.011111111111111112,-0.2543896351493289,0.17410256557669176,1.0
mu_central,early_abrupt,occ_L7,30,0.0125,0.17390611603916784,0.34870406815444643,1.0
mu_central,early_abrupt,occ_L8,30,-0.006944444444444443,-0.06921142493304104,0.7073851005589451,1.0
mu_central,early_abrupt,occ_L9,30,0.0069444444444444475,0.058904410703977596,0.7492880317898359,1.0
mu_central,early_abrupt,occ_L10,30,0.0013888888888888905,0.011241804828247139,0.951324575404024,1.0
mu_central,early_abrupt,occ_L11,30,0.005555555555555553,0.09819653897160355,0.5947882708726109,1.0
mu_central,late_abrupt,mean_H,30,-0.008333333333333037,-0.026146506316344343,0.8871145473028561,1.0
mu_central,late_abrupt,sd_H,30,0.005627351937610562,0.015395494166416397,0.9333777934464113,1.0
mu_central,late_abrupt,mean_D,30,0.00416666666666666,0.1646292918599775,0.37463839343035865,1.0
mu_central,late_abrupt,sd_D,30,0.014947573438214684,0.1371140533407193,0.45870105704434894,1.0
mu_central,late_abrupt,mean_lambda,30,-0.012499999999999822,-0.038682066149403636,0.8336901807258846,1.0
mu_central,late_abrupt,sd_lambda,30,0.016614426755464127,0.04200618896155988,0.8196468822731195,1.0
mu_central,late_abrupt,multilevel,30,0.0013888888888888887,0.06800881826676204,0.7122294376609519,1.0
mu_central,late_abrupt,pivot_rate,30,-0.013888888888888897,-0.169114178952217,0.36194718155915345,1.0
mu_central,late_abrupt,compound_pivot_fraction,30,0.05222222222222222,0.19962237384586834,0.2832278452816911,1.0
mu_central,late_abrupt,pivot_depth,30,0.11802910052910046,0.17540301650810225,0.3446344119867,1.0
mu_central,late_abrupt,tree_span_events,30,-0.06563293939724144,-0.15145913787481524,0.41355545567620183,1.0
mu_central,late_abrupt,tree_span_time,30,-0.023422063114390063,-0.1434562322235122,0.43839171076933353,1.0
mu_central,late_abrupt,tree_root_fraction,30,0.002777777777777778,0.055484739012359424,0.7633721085710172,1.0
mu_central,late_abrupt,tree_ascending_fraction,30,-0.04699049996532834,-0.2902881737804238,0.12268469099995209,1.0
mu_central,late_abrupt,occ_L2,30,0.0,,,
mu_central,late_abrupt,occ_L3,30,0.004166666666666667,0.20804706700540687,0.2638111224365679,1.0
mu_central,late_abrupt,occ_L4,30,0.0,0.0,1.0,1.0
mu_central,late_abrupt,occ_L5,30,0.0,0.0,1.0,1.0
mu_central,late_abrupt,occ_L6,30,-0.004166666666666666,-0.07716751558792287,0.6756581232618121,1.0
mu_central,late_abrupt,occ_L7,30,0.004166666666666665,0.05313904891848413,0.7730811621844208,1.0
mu_central,late_abrupt,occ_L8,30,0.011111111111111108,0.15148457563981707,0.4134779338642928,1.0
mu_central,late_abrupt,occ_L9,30,-0.012499999999999992,-0.10884613317948079,0.5556837570072863,1.0
mu_central,late_abrupt,occ_L10,30,0.0027777777777777857,0.030141687133572178,0.8700163832989103,1.0
mu_central,late_abrupt,occ_L11,30,-0.0013888888888888876,-0.017690064542318206,0.9234783223269514,1.0
mu_central,early_gradual,mean_H,30,0.029166666666666667,0.08190365933954788,0.6570509362382652,1.0
mu_central,early_gradual,sd_H,30,-0.02118568841130323,-0.05569617379721212,0.7624988528097152,1.0
mu_central,early_gradual,mean_D,30,0.008333333333333333,0.21627342312079645,0.24580198700338765,1.0
mu_central,early_gradual,sd_D,30,0.026208638849750953,0.17810783630880148,0.33736194180620926,1.0
mu_central,early_gradual,mean_lambda,30,0.020833333333333332,0.05485365086366863,0.7659804732423776,1.0
mu_central,early_gradual,sd_lambda,30,0.0015289139015370508,0.0034657908947118544,0.9849847389711931,1.0
mu_central,early_gradual,multilevel,30,0.006944444444444445,0.1998622114889837,0.28266133555047995,1.0
mu_central,early_gradual,pivot_rate,30,-0.009722222222222226,-0.13004086725705796,0.4819933795769465,1.0
mu_central,early_gradual,compound_pivot_fraction,30,-0.03284391534391535,-0.11373563532344116,0.5381821935485958,1.0
mu_central,early_gradual,pivot_depth,30,-0.021957671957671985,-0.030358846034537316,0.869088760796173,1.0
mu_central,early_gradual,tree_span_events,30,-0.056043782050647056,-0.1292833916499596,0.4845273482262229,1.0
mu_central,early_gradual,tree_span_time,30,-0.016506183512449604,-0.11111609980263111,0.54752232258417,1.0
mu_central,early_gradual,tree_root_fraction,30,0.00138888888888889,0.02738494751502783,0.8818080742185463,1.0
mu_central,early_gradual,tree_ascending_fraction,30,-0.027442981630624648,-0.1541456264084324,0.4054184519596277,1.0
mu_central,early_gradual,occ_L2,30,0.0013888888888888887,0.18257418583505536,0.32558198801619387,1.0
mu_central,early_gradual,occ_L3,30,0.006944444444444445,0.3140691894826886,0.09604701694825656,1.0
mu_central,early_gradual,occ_L4,30,4.625929269271486e-19,1.4092011087418587e-17,0.9999999999999999,1.0
mu_central,early_gradual,occ_L5,30,-0.0013888888888888883,-0.0333525069520217,0.8563208404616048,1.0
mu_central,early_gradual,occ_L6,30,-0.006944444444444445,-0.1416168246875284,0.44422533876967546,1.0
mu_central,early_gradual,occ_L7,30,0.005555555555555554,0.08741643854899517,0.6356716908607614,1.0
mu_central,early_gradual,occ_L8,30,0.004166666666666667,0.05994627913107261,0.7450142227061832,1.0
mu_central,early_gradual,occ_L9,30,-0.01944444444444444,-0.15911074815969983,0.3906470213393141,1.0
mu_central,early_gradual,occ_L10,30,0.01666666666666667,0.13590929909177607,0.46262087280779135,1.0
mu_central,early_gradual,occ_L11,30,0.0013888888888888885,0.024211853852815456,0.8954147236044901,1.0
mu_central,late_gradual,mean_H,30,0.02500000000000012,0.06765011946671765,0.7136767279422295,1.0
mu_central,late_gradual,sd_H,30,-0.02732061135975774,-0.05826515517511557,0.7519143246150086,1.0
mu_central,late_gradual,mean_D,30,0.001388888888888884,0.04357922277299524,0.8130221965166735,1.0
mu_central,late_gradual,sd_D,30,0.0013392970894192538,0.009866345528748145,0.9572737071630028,1.0
mu_central,late_gradual,mean_lambda,30,0.02361111111111125,0.061912755251743855,0.7369701847894059,1.0
mu_central,late_gradual,sd_lambda,30,-0.022484735985488162,-0.04560295479411128,0.8045201703750342,1.0
mu_central,late_gradual,multilevel,30,0.0,0.0,1.0,1.0
mu_central,late_gradual,pivot_rate,30,0.0013888888888888885,0.02262155175594354,0.9022466234668617,1.0
mu_central,late_gradual,compound_pivot_fraction,30,-0.011309523809523799,-0.031065861848298394,0.8660699710588153,1.0
mu_central,late_gradual,pivot_depth,30,-0.05470899470899472,-0.05939649758152459,0.7472684413447716,1.0
mu_central,late_gradual,tree_span_events,30,-0.05846718244887578,-0.1277307266961358,0.48974512408380977,1.0
mu_central,late_gradual,tree_span_time,30,-0.02444902283190685,-0.15137600834753956,0.4138088567839053,1.0
mu_central,late_gradual,tree_root_fraction,30,-0.0013888888888888885,-0.023783038572417065,0.8972561228064843,1.0
mu_central,late_gradual,tree_ascending_fraction,30,-0.012476101320494915,-0.07973288321049497,0.6655525579840865,1.0
mu_central,late_gradual,occ_L2,30,0.0,,,
mu_central,late_gradual,occ_L3,30,0.0013888888888888887,0.08054623361424612,0.6623617732700398,1.0
mu_central,late_gradual,occ_L4,30,0.0013888888888888894,0.041217556164155164,0.8229732745526318,1.0
mu_central,late_gradual,occ_L5,30,-0.006944444444444444,-0.19063276772455942,0.3050473008251312,1.0
mu_central,late_gradual,occ_L6,30,-0.0013888888888888902,-0.024664733254159625,0.8934706332567267,1.0
mu_central,late_gradual,occ_L7,30,0.006944444444444444,0.0945202237876505,0.6085886791042118,1.0
mu_central,late_gradual,occ_L8,30,0.005555555555555559,0.06359740878733225,0.730102965664638,1.0
mu_central,late_gradual,occ_L9,30,-0.020833333333333322,-0.16163578231977627,0.38326858656845586,1.0
mu_central,late_gradual,occ_L10,30,0.0125,0.11140395708761376,0.5464918344741444,1.0
mu_central,late_gradual,occ_L11,30,0.002777777777777777,0.0489156342484424,0.7906558905024934,1.0
beta_central,early_abrupt,mean_H,30,-0.020833333333333214,-0.0840816394154328,0.6485677921102125,0.9875679294631581
beta_central,early_abrupt,sd_H,30,0.04468348577400924,0.1549414377284889,0.4030275034422488,0.9875679294631581
beta_central,early_abrupt,mean_D,30,0.0027777777777777827,0.08493485944097828,0.6452574929886918,0.9875679294631581
beta_central,early_abrupt,sd_D,30,0.005213713736980561,0.03546697460720642,0.8473262418137775,0.9888293266916746
beta_central,early_abrupt,mean_lambda,30,-0.023611111111111013,-0.09653042888419096,0.6010240037724218,0.9875679294631581
beta_central,early_abrupt,sd_lambda,30,0.05129314249982893,0.16286519709575337,0.3797088205545326,0.9875679294631581
beta_central,early_abrupt,multilevel,30,0.005555555555555555,0.21204065721006787,0.25495195018757366,0.9875679294631581
beta_central,early_abrupt,pivot_rate,30,0.006944444444444443,0.08551112970295824,0.6430258687080992,0.9875679294631581
beta_central,early_abrupt,compound_pivot_fraction,30,-0.06411375661375661,-0.24116190250910782,0.1968642526196182,0.9875679294631581
beta_central,early_abrupt,pivot_depth,30,-0.12357142857142854,-0.20090965178840983,0.28019669889495286,0.9875679294631581
beta_central,early_abrupt,tree_span_events,30,-0.07109019254328178,-0.1487446507427905,0.42187983526845585,0.9875679294631581
beta_central,early_abrupt,tree_span_time,30,-0.03447031043105128,-0.22905918710793283,0.21963850769534896,0.9875679294631581
beta_central,early_abrupt,tree_root_fraction,30,0.0,0.0,1.0,1.0
beta_central,early_abrupt,tree_ascending_fraction,30,-0.021431493754148222,-0.17113681533504055,0.35631739653196653,0.9875679294631581
beta_central,early_abrupt,occ_L2,30,-0.0013888888888888887,-0.10421815207042287,0.5725145639415321,0.9875679294631581
beta_central,early_abrupt,occ_L3,30,0.0027777777777777775,0.11429375776070652,0.5362030951500086,0.9875679294631581
beta_central,early_abrupt,occ_L4,30,0.005555555555555556,0.19566253699376968,0.29269832703529286,0.9875679294631581
beta_central,early_abrupt,occ_L5,30,-0.0013888888888888894,-0.041217556164155164,0.8229732745526318,0.9875679294631581
beta_central,early_abrupt,occ_L6,30,0.0041666666666666675,0.0788026021592332,0.6692098895651678,0.9875679294631581
beta_central,early_abrupt,occ_L7,30,-0.004166666666666665,-0.06912014704969406,0.7077523520664006,0.9875679294631581
beta_central,early_abrupt,occ_L8,30,0.005555555555555553,0.05834171636611831,0.7515996234314322,0.9875679294631581
beta_central,early_abrupt,occ_L9,30,-0.00833333333333334,-0.0688372144374195,0.708891170096996,0.9875679294631581
beta_central,early_abrupt,occ_L10,30,-0.006944444444444442,-0.059680637000768415,0.7461031251396969,0.9875679294631581
beta_central,early_abrupt,occ_L11,30,0.006944444444444444,0.1138332034719655,0.5378359394730461,0.9875679294631581
beta_central,late_abrupt,mean_H,30,-0.048611111111110834,-0.12708092874337307,0.4919382020716991,0.9875679294631581
beta_central,late_abrupt,sd_H,30,0.03359239005984683,0.08316699658881038,0.6521245307721976,0.9875679294631581
beta_central,late_abrupt,mean_D,30,-0.001388888888888884,-0.04357922277299528,0.8130221965166733,0.9875679294631581
beta_central,late_abrupt,sd_D,30,-0.006804138174397714,-0.043579222772995405,0.8130221965166727,0.9875679294631581
beta_central,late_abrupt,mean_lambda,30,-0.047222222222221964,-0.12040240648615931,0.514796605181372,0.9875679294631581
beta_central,late_abrupt,sd_lambda,30,0.02302943567322954,0.0524804726543886,0.7758138881174538,0.9875679294631581
beta_central,late_abrupt,multilevel,30,-2.312964634635743e-19,-1.0569008315563938e-17,1.0,1.0
beta_central,late_abrupt,pivot_rate,30,-0.009722222222222224,-0.1314564481582164,0.4772782565844054,0.9875679294631581
beta_central,late_abrupt,compound_pivot_fraction,30,-0.05665343915343914,-0.30337250521517567,0.10735933215613386,0.9875679294631581
beta_central,late_abrupt,pivot_depth,30,-0.09365079365079358,-0.11311423071440126,0.5403902204686366,0.9875679294631581
beta_central,late_abrupt,tree_span_events,30,-0.09841886776669388,-0.19804579016136598,0.2869719725091607,0.9875679294631581
