subject,task,key,tr,n_volumes,n_anchors,n_peaks,n_frames,n_events,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,projection_depth_mean,projection_error_ms_mean,projection_error_ms_max,surz_mean_H,surrmean_mean_H,surz_mean_D,surrmean_mean_D,surz_mean_lambda,surrmean_mean_lambda,surz_multilevel,surrmean_multilevel,surz_pivot_rate,surrmean_pivot_rate,surz_tree_span_events,surrmean_tree_span_events,surz_tree_span_time,surrmean_tree_span_time
sub-0059,narratives,ds007070/sub-0059/ses-02/func/sub-0059_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,131,16,103,6.766990291262136,1.4766408851939543,1.203883495145631,0.5663647979286515,6.563106796116505,1.7804488468714592,0.1359223300970873,0.2427184466019417,0.56,1.88,2.8316831683168315,0.8757735148514851,0.0194174757281553,3.650485436893204,103.46213979912186,229.5503965768405,-0.9441350349672972,6.882227260237233,0.5598915307005464,1.174453296609263,-0.9573964777873925,6.70777396362797,1.0233191038376162,0.1078602980928587,-0.631582368602198,0.2576941736005033,0.1440755096619563,2.7903030411958327,0.1777322192653327,0.8586934756626561
sub-0060,narratives,ds007070/sub-0060/ses-02/func/sub-0060_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,124,16,100,6.92,1.4611466370455413,1.14,0.4025173313289777,6.78,1.6792254106575388,0.12,0.22,0.7272727272727273,2.0454545454545454,2.63265306122449,0.8284438775510204,0.02,3.79,100.12961813711392,224.9804492964636,-0.0720578798285604,6.930083949225677,-0.4546330179460328,1.1675785525122804,0.0987344139589373,6.762505396713397,0.5220816566638671,0.103692259449896,-1.2273093753464397,0.2545499160158114,0.178968625275625,2.585072051667784,-0.1643936736296392,0.8434536403444678
sub-0061,narratives,ds007070/sub-0061/ses-02/func/sub-0061_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,139,16,113,6.911504424778761,1.3532864898612418,1.1504424778761062,0.5704202545062265,6.761061946902655,1.582687228165991,0.0884955752212389,0.2654867256637168,0.7,1.9,2.9908256880733943,0.825401376146789,0.0353982300884955,3.7964601769911503,94.6152867103068,224.49752177943728,-0.0411387443126717,6.916588926466318,-0.4613636519610617,1.1791797062353522,0.1400607699689412,6.737409220230964,-0.5954722156509776,0.1079786659728927,0.0875027537605527,0.2634703985109827,0.4795628693259456,2.859351592714401,-0.0478353175980239,0.8292411101697148
sub-0062,narratives,ds007070/sub-0062/ses-02/func/sub-0062_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,129,16,104,6.903846153846154,1.4582822104201167,1.3076923076923077,0.859859133607937,6.596153846153846,1.8825681218439672,0.1346153846153846,0.2980769230769231,0.6451612903225806,1.8387096774193548,2.396039603960396,0.7385519801980198,0.0288461538461538,3.625,93.32982798465974,228.3136254005228,-0.0790081493096182,6.913336987956973,2.8045219569854565,1.1586633370358157,-1.0075625917582127,6.754673650921159,1.1183388663004483,0.0995381936431952,1.634022358201678,0.2608407648283056,-1.2274518277728657,2.735324694244833,-1.2401230609205838,0.8613251544215336
sub-0064,narratives,ds007070/sub-0064/ses-02/func/sub-0064_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,138,16,104,6.625,1.3947717911954498,1.25,0.6033884900318472,6.375,1.7190395828423035,0.1826923076923076,0.25,0.6923076923076923,2.076923076923077,2.435643564356436,0.7360767326732673,0.0288461538461538,3.3846153846153846,103.73549941242034,228.3416514843852,-3.025310683453636,6.891917874042827,1.1825591176201484,1.19812406071734,-2.70436827569713,6.693793813325488,2.9921645543049484,0.1121361771266384,-0.9248344167818222,0.2681044545105393,-0.97590179759921,2.691209066031958,-0.6903364390081392,0.7885355166046343
sub-0065,narratives,ds007070/sub-0065/ses-02/func/sub-0065_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,130,16,103,6.961165048543689,1.4411483037065351,1.2233009708737863,0.670557842615509,6.737864077669903,1.6917398229050522,0.116504854368932,0.2621359223300971,0.7037037037037037,1.851851851851852,2.68,0.86421875,0.029126213592233,3.737864077669903,90.86753724180004,216.20624037187443,0.7410368093119293,6.880579022609502,0.6758504830678269,1.1815866921492837,0.270923704942363,6.69899233046022,0.1913649676537397,0.1099711482015879,0.1817884743484673,0.2572286245703695,-0.484990376849525,2.798691647232556,-0.022874425521149,0.8660551579266916
sub-0066,narratives,ds007070/sub-0066/ses-02/func/sub-0066_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,127,16,102,6.852941176470588,1.4029463961837385,1.2352941176470589,0.7469604491794212,6.617647058823529,1.7968295381172557,0.1176470588235294,0.2745098039215686,0.6071428571428571,1.9285714285714288,2.414141414141414,0.766729797979798,0.0294117647058823,3.686274509803922,98.64859613276153,228.94299841978795,-0.1104311573172135,6.86454538966419,1.3147637384836175,1.1594614504930223,-0.6955933010127037,6.705083939171167,0.8955010739775655,0.0948809455575729,0.2423426143339982,0.2693327503437951,-0.8671499844597411,2.704289106338438,-0.8654373256881817,0.8661589454887738
sub-0069,narratives,ds007070/sub-0069/ses-02/func/sub-0069_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,136,16,107,6.869158878504673,1.2891719746332768,1.1495327102803738,0.5460620311324272,6.719626168224299,1.5096819140378264,0.0841121495327102,0.2242990654205607,0.75,2.083333333333333,2.8380952380952382,0.8404761904761905,0.0186915887850467,3.7289719626168223,99.9993686895432,226.1476518182542,-0.239370426784896,6.890826188343119,-0.5144604622405502,1.1736276212692924,0.0214004960356699,6.717198567073826,-0.7348055800639145,0.1000553994938968,-1.2971888173506732,0.2562005155714391,0.6572523776090665,2.6636858190885686,0.6365621529217789,0.7921677158672952
sub-0070,narratives,ds007070/sub-0070/ses-02/func/sub-0070_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,138,16,108,7.0,1.4142135623730951,1.1666666666666667,0.5023310149673529,6.833333333333333,1.6660434972051117,0.1203703703703703,0.2592592592592592,0.5714285714285714,1.8214285714285716,2.7403846153846154,0.8141526442307693,0.037037037037037,3.87037037037037,96.2891926324259,227.1710220319512,1.042561172152909,6.888163401486676,-0.0257166333637044,1.1683983055253415,0.723767632232505,6.719765095961335,0.4086148082216313,0.1043686726425782,-0.2542840569491967,0.2645967580449132,0.1673728381751966,2.689083109197925,0.2396478436761309,0.7923791521045421
sub-0073,narratives,ds007070/sub-0073/ses-02/func/sub-0073_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,123,16,98,7.081632653061225,1.3971507780675445,1.163265306122449,0.6372278485352585,6.918367346938775,1.6351390709021745,0.0816326530612244,0.2653061224489796,0.6153846153846154,1.7692307692307692,2.8947368421052637,0.9074013157894736,0.0306122448979591,3.979591836734694,97.8211355314912,228.37081557168293,1.972950073491204,6.880738774999114,0.2441263410419983,1.147576054921422,1.3638987588844818,6.733162720077692,-0.249252883387104,0.0893874258131858,0.368636691810255,0.2553553241398847,0.783239505940836,2.6445706994457314,0.3458360308665587,0.8705928908422476
